太欣,	5302
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,3.95,2581.42,2519.17,1.24,17.23,21.18,75.91,85.84,411.59,18.05,1742.30,35.53,30.20
2001,4.30,1044.51,988.63,1.08,21.21,17.20,1.11,1.05,10.09,0.22,562.95,12.38,20.79
2002,4.46,172.74,106.56,1.47,7.77,46.97,-8.14,-8.63,-145.67,-1.32,-132.49,4.95,14.12
2003,5.43,515.50,436.69,4.85,4.06,89.90,-7.33,-7.78,-131.01,-1.06,-95.06,-4.04,12.58
2004,6.40,155.39,89.94,5.84,3.18,114.77,-4.67,-5.02,-68.56,-0.62,-0.47,-2.31,11.63
2005,6.74,875.45,833.53,7.09,4.19,87.11,4.96,5.25,54.78,0.63,41.45,1.70,12.46
2006,7.00,292.04,181.34,7.38,3.48,104.88,-9.39,-10.12,-84.67,-1.23,-50.40,-4.10,12.14
2007,7.96,217.20,142.21,10.53,3.28,111.28,-4.39,-4.81,-26.21,-0.57,1.92,0.07,11.48
2008,8.90,119.26,31.87,12.29,2.96,123.31,-15.77,-17.27,-99.53,-1.79,-118.22,-4.66,9.27
2009,17.58,92.06,41.44,19.79,3.31,110.27,-7.50,-8.90,-36.66,-0.79,-22.62,-1.59,8.49
2010,27.20,61.31,23.36,17.65,2.75,132.72,-5.38,-7.41,-28.33,-0.60,-13.11,-2.96,7.72
2011,27.32,150.22,50.25,16.39,2.75,132.72,-6.88,-10.25,-35.53,-0.75,52.71,3.02,6.89
2012,26.73,134.40,66.85,17.35,3.75,97.33,-1.99,-3.32,-11.84,-0.22,70.26,4.06,6.62
2013,17.45,152.36,119.19,17.94,4.77,76.51,-1.35,-2.02,-13.03,-0.22,0.61,-0.10,11.07
2014,19.01,79.64,62.31,17.00,3.99,91.47,-2.52,-3.48,-31.15,-0.32,-16.32,-1.84,10.71
2015,20.75,60.23,42.59,16.31,3.45,105.79,-1.79,-2.64,-20.94,-0.21,-11.34,-1.60,10.44
2016,21.61,91.91,75.40,12.38,2.51,145.41,-1.48,-2.26,-20.04,-0.17,-2.50,-0.39,10.28
2017,15.46,154.10,121.33,8.13,1.79,203.91,-1.01,-1.49,-22.36,-0.11,-54.62,-2.97,10.17
2018,14.42,92.71,74.52,8.61,1.93,189.11,-2.55,-3.24,-63.52,-0.30,-26.62,-1.46,9.87
