致振,	3466
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,45.03,218.76,131.07,14.52,12.79,28.53,25.81,54.88,7.58,6.77,3.12,2.24,22.38
2005,34.99,281.33,216.32,20.82,9.39,38.87,29.06,47.22,8.99,10.22,52.67,20.07,26.79
2006,27.88,356.88,306.85,8.79,7.62,47.90,12.04,17.40,7.52,4.68,0.00,-14.71,30.10
2007,26.81,329.38,312.99,5.55,12.33,29.60,11.71,16.09,9.25,4.66,119.50,25.11,29.50
2008,21.97,378.32,371.37,3.48,23.00,15.86,0.08,0.09,0.10,0.02,87.50,9.61,25.23
2009,23.88,340.77,340.47,6.35,200.55,1.81,34.30,11.13,6.43,2.91,0.00,-3.51,27.12
2010,23.67,335.25,334.96,3.70,8055.37,0.04,2.86,3.75,3.09,0.98,4.03,-6.55,25.35
2011,26.21,296.71,296.09,3.98,10471.67,0.03,5.85,7.80,6.33,2.02,50.84,12.37,26.76
2012,27.49,284.19,283.87,2.97,12403.42,0.02,4.03,5.50,5.49,1.47,14.65,-0.42,26.50
2013,34.56,258.98,229.16,3.35,6.38,57.21,4.06,2.84,4.86,1.51,27.14,9.74,26.98
2014,24.01,369.20,321.41,3.87,5.41,67.46,4.26,6.04,4.38,1.67,23.61,2.34,28.09
2015,24.26,338.29,283.75,2.89,3.13,116.61,-1.23,-1.63,-1.77,-0.44,0.00,-5.49,26.29
2016,29.99,240.83,198.13,3.51,3.81,95.80,-0.21,-0.33,-0.30,-0.08,37.63,13.15,25.03
2017,36.54,192.86,124.78,4.00,4.21,86.69,-8.13,-12.27,-8.35,-2.82,0.00,-2.30,21.01
2018,42.91,176.86,124.59,3.43,3.66,99.72,-1.09,-2.21,-1.19,-0.46,2.84,1.99,20.67
