哲固,	3434
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,57.22,140.20,82.04,6.09,4.66,78.32,7.92,14.50,4.34,1.75,NA,NA,12.56
2006,51.02,160.92,118.04,5.57,5.31,68.73,10.34,19.89,6.24,2.49,22.92,10.27,13.37
2007,42.15,195.76,143.68,5.89,7.50,48.66,10.24,17.33,5.89,2.37,14.62,4.11,14.43
2008,32.89,273.57,196.98,4.32,4.73,77.16,2.36,2.93,1.76,0.37,10.56,-1.00,13.41
2009,33.27,292.38,214.43,4.79,4.86,75.10,-6.68,-10.28,-6.68,-1.30,65.82,19.59,11.87
2010,39.63,223.35,188.43,5.06,6.79,53.75,-10.40,-16.33,-9.92,-1.79,-71.47,-31.25,10.10
2011,47.38,181.33,132.41,5.37,6.75,54.07,-5.61,-10.79,-5.69,-1.03,-15.74,-9.66,9.02
2012,60.08,136.45,72.49,4.72,4.15,87.95,-12.70,-28.99,-11.41,-2.28,-6.43,-6.16,6.74
2013,55.92,139.37,82.29,5.14,4.37,83.52,1.18,0.90,0.26,0.06,28.75,32.95,6.53
2014,54.62,148.42,87.93,5.09,4.49,81.29,2.96,5.19,1.61,0.35,18.13,13.87,6.79
2015,51.63,162.99,90.37,4.65,4.48,81.47,3.80,7.07,2.32,0.72,2.32,1.60,10.47
2016,45.66,187.67,115.45,5.07,4.74,77.00,4.74,8.50,2.90,0.91,37.62,19.99,11.00
2017,56.72,154.71,93.04,4.47,4.36,83.71,0.63,0.41,0.15,0.04,-20.56,-23.91,10.43
2018,53.14,163.59,110.37,4.15,4.63,78.83,1.88,3.09,1.01,0.33,17.07,14.18,10.77
