台聚,	1304
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.45,115.55,96.81,17.74,10.98,33.24,0.15,-0.83,-1.59,-0.10,12.93,-0.34,12.24
2001,33.19,321.92,273.42,17.24,10.92,33.42,-0.58,-2.49,-4.56,-0.30,14.45,0.94,11.93
2002,35.42,160.63,140.47,14.20,9.68,37.70,1.16,0.19,0.33,0.02,13.45,2.30,11.65
2003,30.73,278.00,229.91,13.84,8.94,40.82,2.10,2.15,3.49,0.26,8.87,0.82,12.47
2004,33.25,316.99,230.07,15.50,5.61,65.06,7.48,10.37,14.02,1.33,26.00,0.36,13.13
2005,35.46,342.51,294.50,16.11,6.70,54.47,4.86,6.72,7.37,0.93,32.23,-0.28,13.87
2006,26.24,577.23,463.20,11.75,7.22,50.55,4.26,5.67,6.77,0.82,18.79,-2.05,14.89
2007,26.57,351.45,281.59,14.69,7.84,46.55,9.46,12.52,12.28,2.01,80.54,6.31,17.24
2008,25.07,319.44,251.70,18.17,8.80,41.47,0.72,0.66,0.61,0.10,83.74,0.75,13.65
2009,19.29,289.65,242.76,18.75,8.63,42.29,14.07,17.79,19.27,2.78,72.76,9.71,17.64
2010,20.61,296.96,257.43,16.51,9.35,39.03,17.25,21.41,23.37,3.62,73.77,8.52,18.11
2011,21.45,685.23,589.55,16.11,7.54,48.40,16.47,20.73,24.25,3.51,130.95,5.73,17.99
2012,20.04,703.11,619.94,15.61,7.11,51.33,7.97,9.89,15.39,1.60,48.62,-1.04,16.67
2013,46.60,211.37,159.36,7.93,6.98,52.29,3.26,5.44,2.88,0.79,12.55,1.52,16.47
2014,46.76,198.57,141.88,7.39,6.59,55.38,1.43,2.02,1.05,0.62,16.88,3.05,16.81
2015,46.00,208.21,156.02,6.86,6.00,60.83,2.97,4.95,2.93,0.85,19.95,3.48,16.52
2016,48.35,237.06,185.45,7.48,6.78,53.83,4.28,7.55,4.48,1.15,31.49,5.33,17.20
2017,45.94,236.99,177.67,7.58,7.54,48.40,4.60,8.11,4.66,1.06,33.68,4.78,17.24
