工信,	5521
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,61.00,135.00,115.00,4.68,10.07,36.24,-1.85,-7.29,-2.75,-0.92,27.00,39.00,12.17
2001,69.00,121.00,111.00,5.56,21.22,17.20,-6.13,-20.80,-5.89,-2.29,0.00,0.00,9.88
2002,65.00,129.00,116.00,3.84,19.08,19.12,1.53,2.11,0.69,0.21,0.00,0.00,10.09
2003,68.00,127.00,111.00,2.78,7.84,46.55,1.67,2.35,1.35,0.24,22.96,39.81,10.33
2004,57.00,190.00,167.00,3.94,7.93,46.02,10.11,24.97,14.23,3.12,7.90,4.76,13.60
2005,56.00,189.00,141.00,4.83,5.59,65.29,2.83,5.35,3.42,0.64,0.00,0.00,12.35
2006,59.00,199.00,139.00,8.65,4.94,73.88,7.26,15.94,6.46,2.04,0.00,0.00,13.80
2007,49.00,212.00,135.00,9.84,5.97,61.13,4.31,8.62,2.44,1.06,0.00,0.00,12.72
2008,46.66,215.05,137.34,8.61,5.68,64.26,-3.09,-6.39,-2.10,-0.73,0.80,-0.24,11.01
2009,52.38,184.98,154.32,6.46,6.04,60.43,1.55,2.58,1.09,0.29,33.59,26.00,11.30
2010,48.71,194.37,167.44,4.41,8.57,42.59,2.93,5.65,2.81,0.66,15.38,10.49,11.94
2011,42.62,220.56,175.08,2.66,4.52,80.75,2.92,4.80,4.63,0.58,-25.09,-14.92,12.28
2012,52.61,191.06,142.55,2.99,3.19,114.42,1.85,3.05,3.30,0.37,2.93,-1.31,12.10
2013,53.80,167.42,106.87,3.12,1.97,185.27,1.36,2.08,2.02,0.27,-7.09,-9.73,12.21
2015,53.36,167.16,93.92,4.17,2.61,139.84,1.28,1.97,1.13,0.24,-29.91,-28.24,11.80
2016,48.92,183.59,92.40,2.71,1.26,289.68,1.26,1.98,1.96,0.26,12.42,9.92,12.17
2017,52.47,175.73,88.22,3.49,1.16,314.65,-3.92,-8.47,-9.45,-1.01,-1.65,-2.89,10.96
2018,61.28,164.23,72.43,3.77,0.94,388.29,-0.47,-1.78,-1.82,-0.20,-14.73,-20.28,10.25
