幃翔,	6185
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,35.03,256.34,224.64,3.46,8.57,42.59,33.26,55.90,23.89,4.88,57.39,21.98,17.54
2001,15.69,488.93,431.52,2.68,5.11,71.42,20.02,26.59,23.77,3.30,150.20,25.69,14.02
2002,20.61,369.93,335.23,4.11,7.42,49.19,36.71,45.19,31.21,6.29,30.96,7.48,16.98
2003,22.06,343.11,310.79,3.38,7.96,45.85,27.87,35.49,27.89,5.33,108.73,26.39,17.68
2004,29.23,461.29,415.90,3.40,7.84,46.55,18.15,24.23,22.76,3.66,NA,NA,16.49
2005,30.24,387.69,357.07,3.18,6.78,53.83,16.78,23.53,27.77,3.59,50.39,3.03,16.44
2006,26.15,271.28,257.13,2.65,6.72,54.31,8.07,10.90,19.00,1.60,67.26,10.96,15.00
2007,19.90,373.72,370.47,3.31,15.80,23.10,11.74,15.00,28.58,2.31,57.71,6.10,16.46
2008,12.40,701.61,691.49,3.33,62.30,5.85,4.18,4.97,9.50,0.80,594.29,33.78,16.24
2009,24.52,271.16,256.31,3.18,24.25,15.05,10.26,12.68,18.60,2.13,40.90,5.86,17.41
2010,20.73,331.11,314.38,3.74,20.73,17.60,14.87,19.20,21.66,3.42,36.99,0.63,18.55
2011,19.08,340.55,308.52,3.31,15.73,23.20,4.56,5.69,7.13,0.99,0.00,0.00,17.52
2012,19.10,338.84,320.54,3.03,15.42,23.67,9.92,12.26,17.51,2.19,80.09,7.66,18.27
2013,22.93,489.77,462.05,2.70,8.63,42.29,13.73,17.91,18.23,3.34,72.75,6.60,19.80
2014,22.71,613.18,579.64,2.86,9.12,40.02,12.33,15.92,20.51,3.11,57.13,0.25,20.40
2015,21.04,678.20,632.51,2.98,7.52,48.53,10.66,13.62,20.83,2.68,188.06,14.27,19.95
2016,21.37,667.35,623.96,2.84,6.86,53.20,9.79,12.42,21.98,2.38,127.22,8.74,19.06
2017,21.54,763.05,716.82,3.07,8.36,43.66,6.40,8.15,14.19,1.49,279.40,25.20,18.31
2018,22.14,800.07,724.00,3.01,8.21,44.45,3.71,4.74,9.07,0.84,260.98,18.27,17.69
