利奇,	1517
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,11.37,585.94,517.47,2.36,9.89,36.90,-10.78,-12.57,-16.19,-1.48,0.00,0.00,10.99
2001,18.46,338.66,306.10,2.07,8.23,44.34,-11.16,-13.27,-22.98,-1.39,69.75,11.50,9.92
2002,15.58,426.74,379.37,2.74,8.64,42.24,1.01,0.95,1.46,0.10,NA,NA,10.03
2003,18.05,382.24,328.76,2.70,6.74,54.15,4.17,4.99,7.97,0.51,57.52,8.86,10.47
2004,20.06,337.50,278.84,3.13,5.97,61.13,4.97,6.14,8.56,0.66,27.58,5.03,10.86
2005,20.81,323.37,275.55,2.56,5.21,70.05,0.66,0.83,1.22,0.09,35.17,6.45,10.79
2006,18.94,373.71,325.77,2.45,5.42,67.34,6.69,7.97,12.83,0.94,19.68,2.20,11.85
2007,21.62,334.19,286.98,2.37,6.03,60.53,4.45,5.59,7.58,0.66,10.70,-2.02,11.76
2008,21.11,344.77,292.28,2.31,5.90,61.86,6.85,8.63,10.63,1.03,30.14,1.69,11.97
2009,17.47,422.16,371.32,2.27,5.04,72.42,5.85,7.25,11.61,0.88,67.87,5.21,12.23
2010,19.02,371.67,311.47,3.31,6.20,58.87,9.33,11.41,14.80,1.43,23.51,-0.11,12.84
2011,19.08,370.17,316.58,3.00,5.50,66.36,7.06,8.72,12.38,1.14,55.37,4.38,13.49
2012,17.86,405.94,350.93,3.32,6.56,55.64,6.99,8.57,11.56,1.16,44.72,2.12,13.79
2013,32.41,383.00,310.40,3.28,4.38,83.33,7.11,10.79,10.16,1.52,38.81,4.33,14.92
2014,31.27,386.72,310.84,3.28,4.37,83.52,4.59,6.73,6.82,1.01,29.27,3.34,15.66
2015,29.56,424.40,328.07,3.35,3.87,94.31,2.77,3.98,4.42,0.60,41.00,4.07,15.61
2016,28.72,370.30,289.20,3.34,3.46,105.49,0.20,0.29,0.36,0.06,21.26,1.21,14.70
2017,28.14,352.78,264.74,3.55,3.43,106.41,1.57,2.19,2.66,-0.18,3.88,-0.32,14.29
2018,29.27,347.41,263.66,3.84,3.74,97.59,1.28,1.80,2.00,0.40,11.39,1.10,14.21
