振樺電,	8114
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,29.88,271.32,174.94,4.00,4.07,89.68,17.27,22.73,12.44,3.62,32.99,1.49,16.79
2004,28.21,291.08,240.65,5.18,6.01,60.73,27.29,38.37,18.53,6.12,162.50,42.36,18.71
2005,27.21,288.13,234.90,6.19,6.81,53.59,34.53,47.72,25.38,9.40,104.21,19.57,22.69
2006,26.96,272.60,226.99,6.33,6.58,55.47,30.01,41.15,23.88,8.44,112.47,18.00,22.52
2007,26.35,281.78,221.32,6.99,5.45,66.97,27.77,37.85,23.80,8.37,114.54,9.31,22.94
2008,31.89,226.03,189.46,6.47,5.57,65.52,17.98,25.28,15.84,5.09,117.38,11.43,17.68
2009,31.16,238.13,192.77,5.44,5.38,67.84,13.37,19.54,13.72,3.26,87.75,9.77,16.23
2010,30.28,248.92,198.71,6.23,6.60,55.30,22.77,32.85,16.31,5.42,26.45,0.47,18.25
2011,31.44,228.43,185.76,3.88,6.01,60.73,19.38,28.02,16.71,5.25,75.36,8.99,19.84
2012,31.30,239.47,201.67,3.57,6.77,53.91,20.44,29.73,18.22,5.98,81.83,10.57,20.97
2013,39.31,155.42,100.73,5.54,3.92,93.11,22.50,36.45,18.49,7.81,55.92,10.81,22.91
2014,47.29,311.21,228.56,5.17,3.33,109.60,20.53,36.55,20.76,8.88,71.15,0.75,25.55
2015,50.17,228.56,159.24,5.30,3.07,118.89,17.96,35.09,20.47,9.12,60.92,2.97,26.46
2016,65.43,106.32,71.29,5.60,3.18,114.77,11.68,29.58,17.49,9.34,39.48,6.19,35.77
2017,78.22,153.78,105.03,4.84,2.72,134.19,6.62,25.34,13.25,8.00,10.34,-1.41,36.41
