官田鋼,	2017
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,43.00,106.70,33.60,11.00,3.60,101.38,-2.50,-7.50,-8.20,-0.72,27.14,8.00,8.79
2001,39.20,101.10,42.90,8.60,4.50,81.11,-0.80,-3.90,-4.50,-0.33,39.10,7.80,8.49
2002,38.20,145.20,87.80,10.10,7.00,52.14,6.70,9.40,8.10,1.03,30.30,5.50,9.12
2003,37.10,133.60,62.80,9.50,4.60,79.34,5.60,7.80,7.40,0.93,1.80,0.40,9.87
2004,40.90,116.30,40.70,11.90,3.60,101.38,3.70,4.90,3.60,0.62,23.80,9.00,12.82
2005,43.30,130.60,30.90,9.60,3.20,114.06,-2.10,-5.20,-4.60,-0.64,0.00,0.00,11.96
2006,44.22,116.70,23.07,10.97,2.79,130.82,0.25,-2.02,-1.85,-0.24,0.00,0.00,11.13
2007,37.06,88.04,30.14,10.44,3.44,106.10,-9.65,-19.13,-15.26,-2.04,27.30,11.00,10.04
2008,39.91,126.94,28.43,12.96,4.01,91.02,-8.84,-16.40,-12.54,-1.51,1.80,0.40,8.42
2009,39.71,127.81,43.79,12.91,3.84,95.05,0.81,0.32,0.28,0.04,15.59,3.49,11.41
2010,33.80,123.93,38.31,11.47,4.35,83.90,5.88,8.34,6.09,1.01,4.56,1.20,12.78
2011,33.60,238.30,69.10,12.33,4.38,83.33,2.60,3.20,2.20,0.42,-5.00,-0.60,13.14
2012,37.28,179.53,54.15,10.68,4.02,90.79,-5.41,-9.15,-7.03,-1.10,-8.60,-2.48,11.06
2013,36.81,130.61,42.95,13.73,3.74,97.59,0.16,-0.35,-0.31,-0.32,26.22,5.41,10.61
2014,42.05,105.04,31.30,16.06,3.33,109.60,0.00,-0.82,-0.70,-0.44,-3.54,-1.70,10.20
2015,36.35,131.22,55.99,12.65,2.96,123.31,-0.29,-1.41,-1.46,-0.59,52.32,10.24,11.39
2016,35.91,119.01,43.55,11.20,2.86,127.62,4.10,5.65,6.45,0.57,18.86,3.98,11.95
2017,33.27,135.21,52.92,10.05,2.67,136.70,5.08,7.07,8.47,1.00,36.14,5.34,12.59
2018,38.92,116.58,47.23,12.65,3.13,116.61,2.25,2.75,2.96,0.51,18.42,2.70,12.10
