高林,	2906
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.00,202.00,193.00,2.20,47.59,7.66,4.00,4.00,2.00,0.46,30.00,12.00,11.04
2001,43.00,176.00,169.00,1.95,38.94,9.37,6.00,8.00,4.00,0.92,9.00,5.00,11.99
2003,44.00,195.00,184.00,1.82,25.29,14.43,8.42,14.00,7.00,1.91,3.00,2.00,12.11
2004,38.00,206.00,191.00,1.87,21.31,17.12,5.00,8.00,4.00,1.02,33.00,12.00,13.38
2005,37.00,212.00,189.00,1.78,12.95,28.18,5.00,7.00,5.00,0.95,38.00,13.00,13.58
2006,37.00,221.00,197.00,1.85,9.68,37.70,4.00,5.00,4.00,0.77,32.00,10.00,13.58
2007,21.19,374.30,324.14,1.94,7.69,47.46,3.87,5.04,4.27,0.69,149.76,24.95,13.65
2008,31.43,221.69,170.29,2.26,5.80,62.93,1.31,1.55,1.40,0.20,67.10,21.60,13.84
2009,21.75,361.78,286.14,2.70,4.68,77.99,1.68,2.15,1.96,0.31,108.11,19.00,15.30
2010,18.80,409.83,312.10,3.49,5.18,70.46,4.05,5.03,4.70,0.76,49.54,1.72,15.18
2011,16.60,471.18,360.78,3.52,5.37,67.97,9.08,10.99,10.41,1.63,100.55,6.59,15.10
2012,18.73,373.08,275.60,3.52,5.03,72.56,2.42,2.89,3.00,0.43,52.48,3.34,14.60
2013,25.87,387.28,306.05,5.28,6.95,52.51,1.76,2.34,1.25,0.46,53.68,7.20,15.13
2014,30.63,312.13,252.22,6.26,7.68,47.52,4.70,6.47,3.44,0.97,37.70,6.99,15.77
2015,34.46,248.90,206.67,7.16,8.11,45.00,2.95,4.29,2.41,0.50,23.32,3.49,14.75
2016,33.02,178.44,139.04,5.63,7.52,48.53,3.18,4.53,2.96,0.46,3.89,-0.20,14.51
2017,28.68,195.06,141.18,4.45,6.12,59.64,2.34,3.25,2.43,0.18,18.13,4.29,14.03
