寶碩,	5210
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,18.77,213.09,188.57,8.30,12.59,28.99,6.56,8.30,6.86,0.82,44.61,6.88,13.05
2001,11.89,396.62,376.20,13.19,25.52,14.30,9.56,11.27,13.48,1.41,122.38,10.80,13.14
2002,17.44,251.49,227.37,7.32,18.83,19.38,1.26,1.47,1.93,0.17,19.48,2.70,11.41
2003,22.79,129.54,116.49,5.02,3.68,99.18,0.61,0.56,1.07,0.06,10.09,2.30,11.50
2004,13.67,198.97,180.60,6.04,4.78,76.35,0.41,0.32,0.60,0.04,56.57,5.30,11.04
2005,17.15,204.85,183.05,4.13,4.03,90.57,3.98,4.61,8.85,0.50,22.06,3.44,10.58
2006,21.55,177.27,166.73,3.34,5.32,68.60,5.05,6.22,11.77,0.72,29.51,6.47,12.41
2007,11.51,597.17,572.56,2.80,3.23,113.00,5.40,5.91,17.99,0.76,33.32,1.79,12.36
2008,7.90,891.90,860.59,5.02,2.95,123.72,-0.26,-0.29,-0.85,-0.04,69.58,-1.16,11.57
2009,14.30,447.81,429.37,13.74,1.95,187.17,4.23,4.77,15.72,0.57,31.88,4.40,12.43
2010,14.60,635.39,624.03,17.24,4.44,82.20,3.43,3.92,11.23,4.88,26.71,-1.30,12.46
2011,8.11,784.73,768.87,12.14,6.26,58.30,0.87,0.96,2.88,0.11,0.00,-4.20,11.54
2012,9.26,465.16,456.25,6.65,3.39,107.66,0.33,0.36,1.16,0.04,0.00,-0.83,11.40
2013,15.57,474.21,460.88,4.64,3.76,97.07,0.10,0.12,0.31,0.01,0.00,-1.73,11.59
2014,16.84,483.62,479.39,4.59,5.05,72.27,2.33,2.78,6.55,0.33,-10.32,-1.70,11.84
2015,17.58,449.55,445.34,4.94,4.80,76.04,0.37,0.22,0.55,0.03,0.00,0.00,11.70
2016,26.32,239.91,235.93,3.64,4.67,78.15,0.72,0.66,1.67,0.08,0.00,0.00,11.66
2017,24.94,310.36,308.84,3.00,2.57,142.02,-4.41,-6.21,-16.63,-0.71,0.00,0.00,10.71
