美亞,	2020
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,50.79,95.24,73.13,4.54,8.92,40.91,7.71,9.63,5.07,1.06,0.00,0.00,11.60
2001,42.25,145.23,112.02,4.00,8.00,45.62,4.07,3.67,2.16,0.44,17.20,6.89,12.13
2002,37.22,150.81,96.31,4.12,6.95,52.51,10.66,15.70,8.82,2.16,38.46,10.93,13.90
2003,46.58,137.87,84.94,4.87,7.46,48.92,9.82,15.96,7.37,2.29,19.20,0.88,13.65
2004,55.06,136.98,50.10,5.80,6.63,55.05,12.95,25.11,10.20,4.03,0.00,0.00,17.40
2005,60.51,133.13,102.63,5.69,5.30,68.86,0.94,0.39,0.17,0.06,0.00,0.00,15.53
2006,54.75,137.39,58.55,6.03,6.44,56.67,10.21,21.93,8.48,3.45,8.96,9.13,17.38
2007,53.89,222.75,105.20,5.54,5.18,70.46,9.22,18.79,7.60,3.60,56.44,7.21,20.28
2008,68.97,119.42,44.34,6.98,3.42,106.72,-3.46,-12.42,-6.91,-2.18,-3.25,-8.76,15.08
2009,44.48,172.30,82.57,5.80,2.51,145.41,3.12,5.29,3.59,0.82,39.96,14.76,17.18
2010,39.49,162.87,94.52,6.26,4.12,88.59,8.22,13.30,8.95,1.95,-8.75,-5.72,15.44
2011,48.12,102.71,54.97,6.30,4.14,88.16,-5.45,-10.69,-7.31,-1.45,31.46,14.26,12.81
2012,46.04,104.93,61.43,6.73,4.29,85.08,2.21,3.11,2.20,0.41,16.33,8.52,13.38
2013,39.06,139.96,83.63,6.79,4.93,74.03,3.27,4.79,3.41,0.68,25.24,8.85,13.80
2014,40.55,140.33,76.02,7.71,4.10,89.02,4.51,6.82,4.70,0.92,11.25,2.34,14.23
2015,47.47,128.60,71.34,7.08,3.09,118.12,-7.56,-14.13,-10.98,-1.45,8.31,-0.43,11.44
2016,46.12,126.76,70.77,8.02,3.00,121.66,7.98,14.19,9.72,1.65,22.22,11.58,13.02
2017,44.23,140.33,72.31,8.33,2.98,122.48,6.96,11.87,8.01,1.46,9.08,0.46,13.79
2018,47.36,138.73,70.38,8.61,2.84,128.52,5.76,9.81,6.58,1.34,15.56,1.03,13.42
