達威,	5432
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.02,218.72,126.87,2.73,2.12,172.16,5.15,6.68,5.19,0.85,NA,NA,13.06
2001,26.68,340.48,188.10,2.73,2.00,182.50,-0.44,-2.19,-1.72,-0.25,78.77,21.41,11.49
2002,24.19,353.14,231.80,2.24,2.02,180.69,5.80,7.22,7.32,0.88,*****,*****,12.36
2003,26.17,303.00,187.00,2.08,2.07,176.32,-0.03,-0.04,-4.46,-0.49,16.53,4.48,11.26
2004,29.77,244.31,126.91,2.16,2.48,147.17,-0.18,-0.25,-20.49,-2.53,6.56,2.34,8.59
2005,28.01,297.30,184.76,2.52,2.97,122.89,3.63,4.78,3.23,0.42,-21.87,-7.08,9.04
2006,27.52,298.66,201.71,3.50,3.72,98.11,9.72,13.05,8.46,1.26,22.76,7.24,10.31
2007,28.56,299.64,183.48,5.85,5.21,70.05,5.60,7.29,3.19,0.77,26.02,-8.66,10.76
2008,82.00,101.61,47.12,5.29,4.81,75.88,-77.89,-146.79,-43.34,-8.90,10.55,7.34,1.36
2009,72.61,90.65,76.95,4.80,3.58,101.95,-28.98,-151.07,-29.53,-11.45,169.44,214.38,1.93
2010,34.28,232.07,213.31,7.86,13.25,27.54,14.88,41.05,15.57,1.11,6.65,4.78,3.40
2011,27.75,382.36,350.62,7.36,13.35,27.34,9.22,13.36,12.51,1.08,-98.08,-18.61,8.65
2012,24.00,448.87,413.32,9.72,9.34,39.07,11.95,15.88,18.74,1.49,197.82,36.70,10.14
2013,17.67,610.52,582.52,9.02,9.80,37.24,5.32,6.63,9.70,0.71,-44.35,-5.72,11.10
2014,15.44,643.36,607.84,10.10,10.35,35.26,5.89,7.06,11.56,0.81,123.82,53.54,11.92
2015,14.38,706.22,663.96,9.26,7.06,51.69,7.23,8.50,17.65,1.06,66.05,7.59,12.97
2016,8.15,814.10,773.50,8.77,6.63,55.05,3.70,4.17,10.71,0.55,-12.47,-1.00,13.51
