大毅,	2478
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,17.07,465.82,418.83,3.54,4.03,90.57,20.56,25.23,36.90,7.61,94.43,14.83,39.16
2001,9.61,728.88,651.18,2.18,2.89,126.29,8.40,9.55,30.87,2.61,56.40,3.56,28.39
2002,11.05,566.25,497.50,2.40,3.69,98.91,7.21,7.99,22.17,1.94,67.83,7.16,25.15
2003,12.11,490.90,442.06,2.15,4.51,80.93,8.97,10.14,23.51,2.39,68.74,6.55,24.47
2004,15.33,350.72,315.47,1.93,5.40,67.59,5.58,6.46,13.84,1.44,143.26,17.83,22.30
2005,10.86,457.87,412.88,1.80,5.63,64.83,6.84,7.85,18.65,1.73,104.91,8.69,22.42
2006,11.12,477.67,414.08,2.09,5.34,68.35,8.12,9.16,22.81,1.91,131.17,8.90,21.54
2007,18.24,209.12,168.32,2.21,5.31,68.73,5.22,6.06,14.97,1.18,57.46,8.18,20.16
2008,18.07,173.84,139.24,2.86,5.47,66.72,4.51,5.38,12.53,1.05,86.94,13.08,20.42
2009,15.62,221.30,186.52,3.39,5.72,63.81,6.79,8.11,19.17,1.62,72.50,7.96,20.15
2010,28.01,156.88,134.27,4.01,6.40,57.03,10.05,12.96,21.40,2.55,25.65,3.71,20.50
2011,26.66,165.05,134.82,3.21,5.17,70.59,3.74,5.09,10.48,0.98,43.94,5.09,19.74
2012,27.27,126.57,100.20,2.50,4.47,81.65,1.80,2.28,5.01,0.43,26.54,5.40,18.84
2013,29.09,286.66,189.46,3.14,2.70,135.18,1.53,1.80,2.22,0.31,31.59,4.26,19.27
2014,25.80,236.08,158.83,3.11,2.70,135.18,2.77,3.61,4.47,0.67,27.90,4.84,19.91
2015,26.11,379.38,270.72,3.18,2.58,141.47,3.70,4.84,6.42,0.94,135.69,9.31,20.50
2016,31.71,248.14,160.14,3.20,2.44,149.59,3.54,4.82,6.17,1.01,47.67,6.96,24.92
2017,34.75,194.03,126.88,3.13,2.56,142.57,2.98,4.29,4.78,1.05,20.60,3.49,25.05
2018,32.25,260.49,170.35,3.55,2.35,155.31,17.38,25.92,22.74,7.26,61.77,9.61,31.16
