裕豐,	1438
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,68.00,62.00,21.00,5.01,3.06,119.28,-28.00,-64.00,-111.00,-5.00,-20.00,-8.00,5.86
2001,77.00,51.00,10.00,6.35,3.80,96.05,-8.00,-40.00,-45.00,-1.95,-12.00,-7.00,3.83
2002,76.00,37.00,16.00,10.06,4.11,88.80,-1.00,-15.00,-11.00,-0.55,9.00,6.00,3.35
2003,80.00,26.00,25.00,3.78,1.33,274.43,-17.00,-88.00,-217.00,-2.58,7.00,-29.00,2.51
2004,74.00,37.00,14.00,4.16,2.16,168.98,-8.00,-45.00,-84.00,-1.28,-15.00,-16.00,2.97
2005,78.00,44.00,15.00,4.30,1.00,365.00,-3.00,-24.00,-44.00,-0.63,NA,NA,2.37
2006,80.97,33.07,2.25,5.17,0.00,*****,-3.23,-27.27,-145.46,-0.54,NA,NA,1.75
2007,86.60,49.45,14.79,4.72,0.00,*****,-5.29,-48.44,-319.35,-0.68,NA,NA,1.07
2008,93.48,35.34,2.02,5.67,0.10,*****,-4.95,-78.00,-384.74,-0.60,NA,NA,0.47
2009,99.13,46.70,6.18,3.25,0.10,*****,-2.70,-147.89,-167.23,-0.40,NA,NA,0.07
2010,18.48,1438.87,974.58,20.20,0.34,*****,85.48,233.71,434.55,5.58,NA,NA,4.70
2011,16.14,2279.20,1601.12,45.14,0.16,NA,7.01,8.47,94.21,0.40,NA,NA,4.83
2012,13.70,4885.42,3688.99,28.98,0.15,NA,2.15,2.53,44.85,0.12,NA,NA,4.93
2013,11.85,19774.98,15856.79,NA,0.17,NA,5.00,5.73,49.00,0.29,NA,NA,5.22
2014,11.68,30495.00,19843.00,NA,1.89,193.12,0.60,0.68,29.36,0.04,5453.48,17.94,5.26
2015,11.39,32111.55,20742.30,NA,2.80,130.35,1.79,2.02,46.54,0.11,4380.47,12.84,5.36
2016,11.51,33575.83,21598.14,NA,0.04,9125.00,-1.14,-1.29,-11345.16,-0.07,503.25,1.41,5.30
2017,11.58,38923.80,24918.92,NA,0.03,NA,-0.91,-1.03,-12951.16,-0.05,-549.97,-1.33,5.24
2018,11.78,43344.07,27433.98,NA,0.03,NA,-1.98,-2.24,-69876.47,-0.12,2621.49,5.67,5.12
