立碁,	8111
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,37.95,180.65,137.32,3.76,4.65,78.49,10.34,15.87,8.42,1.81,4.62,1.35,n/a
2002,31.31,231.93,180.12,3.91,6.24,58.49,10.63,15.56,8.43,2.05,9.77,3.92,13.27
2003,32.34,210.36,161.38,3.80,5.77,63.25,16.38,23.92,14.81,3.04,54.76,3.24,14.19
2004,42.74,319.31,258.48,3.53,5.14,71.01,12.35,19.78,12.41,2.46,4.89,0.00,13.07
2005,23.70,306.73,259.80,3.00,5.24,69.65,12.69,18.67,14.89,2.64,56.84,11.42,15.03
2006,19.31,330.14,301.21,2.87,8.46,43.14,9.74,12.39,11.98,1.69,12.03,-2.14,14.26
2007,45.83,219.99,211.61,2.58,17.79,20.51,4.35,6.19,7.20,0.84,10.76,-2.63,13.90
2008,47.52,124.17,117.87,2.81,18.60,19.62,-4.38,-9.60,-12.33,-1.22,39.34,13.55,11.81
2009,47.40,54.82,50.51,3.32,15.62,23.36,2.02,3.05,3.86,0.37,21.37,24.63,12.21
2010,38.42,109.45,87.48,3.40,9.77,37.35,2.45,3.05,4.29,0.36,-3.01,-0.66,13.46
2011,37.54,127.64,112.67,3.05,7.11,51.33,-11.24,-18.97,-36.04,-2.19,5.44,0.71,11.69
2012,33.19,130.81,115.09,3.22,7.21,50.62,-11.05,-18.07,-33.52,-1.93,0.00,0.00,9.68
2013,37.98,128.03,100.75,3.39,2.72,134.19,-4.92,-8.56,-11.14,-0.77,7.69,2.45,8.96
2014,36.80,128.97,104.87,3.51,3.00,121.66,-5.16,-9.01,-12.09,-0.99,8.67,2.57,10.40
2015,36.48,129.22,101.50,3.59,2.54,143.70,-4.56,-7.87,-11.71,-0.78,7.97,2.28,9.43
2016,39.84,125.57,96.14,3.40,2.50,146.00,-2.39,-4.53,-5.93,-0.41,0.00,0.00,8.77
2017,49.59,132.48,105.08,3.13,2.53,144.26,0.97,1.11,1.27,0.10,37.74,20.17,8.79
2018,33.92,196.06,165.15,3.21,3.13,116.61,11.74,19.76,24.26,1.89,24.68,6.97,10.60
