皇鼎,	5533
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,65.75,150.11,9.29,57.02,0.50,730.00,12.08,34.62,22.80,5.26,-57.27,-95.70,17.81
2001,60.82,166.47,9.24,33.72,0.33,1106.06,5.49,14.18,14.53,2.40,-0.61,-5.36,16.93
2002,51.32,192.67,9.62,34.74,0.58,629.31,1.26,1.90,1.49,0.31,78.89,62.59,16.02
2003,51.47,152.27,16.89,33.84,0.37,986.48,-5.44,-13.26,-23.22,-1.95,45.17,32.83,13.41
2004,54.97,143.80,13.69,102.98,0.72,506.94,3.30,6.31,5.94,0.86,0.00,0.00,13.97
2005,62.82,132.75,8.00,68.71,0.50,730.00,6.79,16.67,15.97,2.42,1.70,0.00,15.47
2006,49.89,182.81,32.29,205.30,0.73,500.00,9.53,22.04,14.74,3.54,20.51,15.39,17.43
2007,50.51,196.13,25.13,947.71,0.66,553.03,9.98,20.04,16.03,3.28,0.00,0.00,17.62
2008,63.95,165.64,10.61,1703.41,0.22,1659.09,5.57,12.61,20.15,2.00,-20.50,-31.45,16.49
2009,66.14,152.66,8.01,3223.70,0.29,1258.62,7.53,21.45,20.68,3.65,-14.42,-26.01,18.61
2010,51.04,195.60,9.34,14474.08,0.30,1216.66,8.07,19.82,21.42,3.69,18.11,14.21,20.20
2011,52.07,201.50,11.17,465.39,0.19,1921.05,7.72,15.90,28.64,3.15,-14.34,-12.56,21.07
2012,41.83,251.77,18.90,446.24,0.37,986.48,8.69,16.20,21.34,3.44,57.03,24.10,22.82
2013,43.39,271.77,26.33,350.57,0.38,960.52,7.93,13.68,23.34,3.09,33.04,9.13,23.92
2014,50.16,202.72,13.86,284.34,0.31,1177.41,8.54,15.65,26.86,3.82,0.00,-1.33,26.12
2015,49.57,197.77,13.86,232.95,0.18,2027.77,4.63,8.55,22.56,2.18,6.18,1.50,26.24
2016,51.67,223.71,10.79,213.11,0.14,2607.14,2.26,3.74,13.30,0.94,0.00,-1.26,25.44
2017,46.57,301.38,27.97,188.90,0.38,960.52,3.01,4.55,7.87,1.17,72.82,17.53,25.94
2018,49.48,212.94,14.59,40.72,0.18,2027.77,2.12,3.15,10.33,0.82,0.00,-1.89,26.09
