台嘉碩,	3221
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,21.98,259.65,211.73,3.73,5.11,71.42,2.25,2.62,3.29,0.41,53.51,9.35,15.98
2004,24.82,242.88,198.67,4.06,4.73,77.16,11.46,14.84,13.64,2.56,58.17,11.98,18.51
2008,29.89,178.34,123.02,4.28,3.90,93.58,6.46,7.98,6.60,1.45,18.85,-0.38,18.16
2009,32.86,165.97,133.74,3.57,3.70,98.64,2.72,3.77,3.40,0.67,56.89,14.93,17.80
2010,31.93,169.96,107.16,4.55,4.16,87.74,4.86,7.00,5.06,1.32,1.94,-1.54,18.73
2011,35.76,165.35,112.95,4.71,3.39,107.66,-2.35,-3.31,-2.64,-0.58,36.84,8.48,17.08
2012,32.53,189.37,147.46,4.50,3.41,107.03,-0.41,-0.42,-0.35,-0.07,60.36,14.59,16.80
2013,28.08,245.36,192.57,4.40,3.25,112.30,4.69,6.53,5.84,1.13,40.51,7.35,17.72
2014,29.56,248.04,180.92,4.61,3.00,121.66,6.18,8.57,7.64,1.58,39.12,6.27,18.64
2015,29.07,253.75,195.97,4.49,2.82,129.43,4.86,6.69,6.09,1.25,47.17,5.03,18.33
2016,25.23,230.87,156.23,4.79,3.00,121.66,4.72,6.27,5.39,1.21,23.08,1.69,18.21
2017,28.89,247.40,191.03,4.67,2.82,129.43,1.57,1.98,1.86,0.36,56.54,6.81,17.77
