健亞,	4130
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,13.05,478.45,409.69,3.96,4.60,79.34,0.51,0.44,0.94,0.04,35.96,3.32,8.15
2008,14.25,342.47,268.29,4.25,3.91,93.35,1.34,1.49,3.06,0.12,45.22,5.50,8.28
2009,10.12,594.44,502.44,4.18,3.32,109.93,2.16,2.45,5.57,0.21,15.53,1.11,8.50
2010,11.11,588.10,504.68,3.84,2.99,122.07,4.37,4.89,11.98,0.43,33.31,2.67,8.93
2011,8.92,884.11,778.81,4.31,2.83,128.97,6.35,7.05,16.79,0.65,106.57,6.45,9.59
2012,9.55,905.08,793.26,4.89,2.60,140.38,5.96,6.57,17.26,0.63,42.22,2.96,10.57
2013,14.84,533.42,460.85,4.89,2.37,154.00,3.89,4.48,11.50,0.47,90.20,7.82,10.56
2014,25.23,667.45,584.00,5.59,2.39,152.71,5.16,6.52,15.25,0.75,86.98,5.17,12.37
2015,15.61,924.91,829.73,5.27,2.46,148.37,2.49,2.79,9.73,0.46,31.15,-1.04,21.08
2016,15.00,255.94,225.41,4.44,2.27,160.79,1.73,1.79,9.53,0.39,19.66,0.83,22.31
2017,21.65,250.88,222.22,4.75,2.07,176.32,6.60,7.74,36.48,1.49,7.75,-0.22,15.97
