花仙子,	1730
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,17.44,327.35,266.03,3.64,5.48,66.60,4.06,5.03,4.71,0.59,60.34,6.44,11.61
2001,18.14,337.41,267.10,3.78,4.11,88.80,5.91,7.19,7.84,0.85,47.25,5.91,11.98
2002,15.85,350.10,283.70,3.83,3.86,94.55,3.97,4.78,5.36,0.57,56.01,5.54,12.05
2003,22.54,228.89,176.94,3.60,3.79,96.30,4.08,5.08,5.46,0.65,9.43,0.00,11.86
2004,23.03,229.88,168.88,3.77,3.74,97.59,4.76,6.15,5.65,0.70,15.69,4.64,11.65
2005,23.66,219.21,164.79,4.16,4.70,77.65,6.01,7.84,5.71,0.93,25.41,2.54,12.06
2006,26.77,202.82,156.03,3.36,4.37,83.52,6.76,9.01,7.25,1.10,37.04,6.17,12.31
2007,23.73,219.68,156.65,3.45,4.21,86.69,4.48,5.94,4.82,0.73,48.60,5.94,12.23
2008,27.22,199.87,137.26,3.52,3.62,100.82,4.15,5.53,4.43,0.68,42.28,7.81,12.28
2009,24.98,265.04,200.49,3.43,3.05,119.67,8.06,10.88,9.01,1.38,16.53,1.10,13.04
2010,27.31,218.24,155.47,4.01,3.73,97.85,9.61,13.00,9.12,1.71,40.23,12.65,13.28
2011,32.51,176.11,122.75,3.88,3.61,101.10,9.13,12.97,8.87,1.80,21.95,2.95,14.43
2012,32.67,170.72,114.58,3.83,3.41,107.03,7.43,10.88,7.43,1.60,29.24,6.67,14.96
2013,29.06,282.90,200.88,4.20,3.27,111.62,15.35,22.89,13.06,3.72,17.74,0.49,17.74
2014,34.79,187.67,128.45,3.90,2.93,124.57,7.87,11.59,7.47,2.14,33.00,4.63,17.63
2015,36.52,185.32,132.87,4.31,3.34,109.28,9.29,14.34,8.12,2.73,34.37,12.52,18.43
2016,34.57,305.96,222.78,4.26,3.15,115.87,11.00,16.69,9.72,3.04,52.89,7.45,19.66
2017,31.46,300.80,224.45,4.19,3.17,115.14,10.31,15.24,9.95,3.13,63.01,9.71,20.83
2018,42.15,211.45,147.04,5.22,4.54,80.39,13.24,21.10,10.68,4.96,43.05,6.35,24.48
