聯發,	1459
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.81,152.64,123.68,5.89,9.74,37.47,0.96,0.05,0.09,0.01,58.50,8.90,10.46
2001,33.42,66.99,45.02,7.20,8.79,41.52,2.59,2.21,3.66,0.26,23.56,5.74,11.69
2002,33.60,92.16,47.35,8.71,6.19,58.96,2.21,2.49,3.60,0.33,9.53,2.10,11.69
2003,30.09,278.32,159.48,11.01,5.17,70.59,2.29,2.63,3.52,0.34,132.51,7.75,11.48
2004,29.86,263.08,111.82,16.79,4.92,74.18,4.99,6.47,8.31,0.83,59.40,2.71,13.15
2005,38.23,100.94,63.40,11.83,5.35,68.22,-3.08,-5.36,-7.73,-0.65,35.55,2.68,11.19
2006,40.44,114.18,72.20,9.53,6.45,56.58,1.78,1.88,2.47,0.23,7.19,1.58,12.50
2007,44.49,113.80,101.22,13.96,8.55,42.69,5.20,7.93,8.41,0.94,18.93,5.29,13.05
2008,53.53,99.40,86.01,13.39,10.31,35.40,-6.47,-14.41,-19.86,-1.59,13.29,0.00,8.92
2009,45.58,126.94,108.98,10.85,9.62,37.94,3.83,6.40,8.57,0.66,10.84,2.18,11.77
2010,40.78,162.15,143.46,10.79,13.62,26.79,10.28,17.25,18.67,2.14,31.73,5.95,13.36
2011,36.62,129.18,103.96,7.30,10.48,34.82,4.96,7.34,9.78,0.90,3.38,-3.27,12.33
2012,36.56,131.35,114.62,7.15,11.14,32.76,-0.29,-1.17,-1.44,-0.14,27.09,2.54,11.50
2013,33.21,218.11,177.98,8.16,11.22,32.53,3.47,4.72,6.06,0.56,30.68,3.10,12.20
2014,47.48,163.89,146.82,8.52,10.10,36.13,2.88,4.36,4.35,0.56,24.02,4.86,12.64
2015,49.12,139.30,123.01,10.72,10.62,34.36,3.60,6.01,5.89,0.72,19.86,2.80,10.71
2016,48.58,157.09,123.97,7.82,6.96,52.44,-5.73,-12.53,-14.84,-1.38,-14.02,-4.37,10.31
2017,52.14,145.13,124.05,7.25,7.68,47.52,1.98,2.84,2.81,0.30,1.51,0.48,10.89
