建榮,	5340
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,21.25,358.60,203.95,10.58,3.07,118.89,4.97,5.40,6.58,0.61,92.88,7.61,11.56
2001,17.33,451.11,222.46,7.71,2.30,158.69,-4.38,-6.14,-10.34,-0.62,37.09,0.72,9.68
2002,20.47,264.64,134.91,6.53,2.06,177.18,-9.80,-12.55,-23.43,-1.14,0.00,0.00,8.54
2003,21.54,255.79,142.72,4.74,2.30,158.69,0.69,0.56,0.74,0.05,0.00,0.00,8.59
2004,20.19,302.29,218.12,5.86,3.62,100.82,15.32,19.17,15.52,1.82,13.41,1.80,10.41
2005,14.81,410.56,328.85,4.58,4.43,82.39,-2.27,-2.83,-3.61,-0.29,248.23,19.64,9.92
2008,5.50,1603.43,906.68,3.89,2.15,169.76,-5.51,-6.09,-12.39,-0.59,49.90,0.95,9.13
2009,13.75,431.43,258.54,4.71,1.67,218.56,-8.14,-9.01,-23.48,-0.80,0.00,0.00,8.64
2010,17.18,372.46,217.54,5.38,2.16,168.98,3.98,4.70,6.85,0.42,0.00,0.00,9.06
2011,27.00,267.00,127.00,4.51,1.98,184.34,0.12,0.11,0.17,0.01,8.75,1.14,8.81
2012,33.00,224.45,98.50,4.51,1.78,205.05,-4.11,-6.32,-9.61,-0.54,-12.76,-1.81,8.23
2013,32.27,204.06,109.50,4.96,2.14,170.56,-7.14,-11.07,-14.48,-0.86,35.25,5.17,7.41
2014,32.68,181.21,91.92,4.55,2.34,155.98,-5.37,-8.40,-11.35,-0.60,0.37,0.05,6.77
2015,31.30,164.41,87.04,4.02,2.35,155.31,-3.80,-6.05,-8.16,-0.40,0.12,0.02,6.35
2016,35.19,157.71,98.33,3.82,2.85,128.07,1.24,1.40,1.47,0.09,0.71,0.14,6.46
2017,34.27,164.84,111.46,3.67,3.54,103.10,6.27,9.21,7.88,0.63,24.30,4.94,7.16
2018,20.72,264.85,156.08,3.47,3.60,101.38,8.37,11.40,10.33,0.86,45.46,4.68,7.96
