大統益,	1232
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,47.10,101.18,52.00,10.18,9.63,37.90,8.29,12.43,4.24,1.53,33.00,8.63,12.72
2001,42.77,121.80,52.95,12.77,9.11,40.06,10.36,16.14,5.17,2.12,47.24,7.67,13.48
2002,35.46,145.00,64.67,15.71,9.68,37.70,10.54,16.13,4.93,2.15,61.37,8.22,13.80
2003,45.90,126.78,53.12,17.02,9.91,36.83,8.53,13.64,3.53,1.88,7.95,-4.05,13.79
2004,38.07,172.43,88.22,18.48,12.37,29.50,6.47,10.26,2.31,1.40,120.11,12.71,13.53
2005,38.82,153.19,57.58,17.35,12.07,30.24,9.63,14.80,3.72,2.06,7.95,NA,14.34
2006,34.65,156.93,65.94,16.51,9.72,37.55,10.79,16.28,4.04,2.39,47.35,6.04,15.03
2007,28.32,183.09,117.77,18.43,15.06,24.23,14.62,20.66,4.06,3.21,100.78,13.76,16.09
2008,30.42,186.32,57.22,25.96,14.64,24.93,13.24,18.08,2.92,2.93,-2.52,-8.61,16.31
2009,25.43,253.31,95.32,25.65,9.34,39.07,15.90,21.84,4.01,3.68,101.00,9.69,17.39
2010,21.98,315.31,141.14,22.32,10.58,34.49,17.89,23.34,4.29,4.19,94.88,5.03,18.49
2011,16.99,422.05,154.18,23.62,10.93,33.39,16.08,19.87,3.53,3.67,113.65,1.75,18.45
2012,27.84,287.70,96.00,25.77,9.14,39.93,11.68,14.98,2.53,2.77,2.99,-7.24,18.57
2013,24.34,393.28,271.31,21.39,11.31,32.27,16.44,23.29,3.53,4.42,207.72,21.60,19.69
2014,26.95,353.02,168.65,22.26,12.47,29.27,21.92,29.42,4.55,6.17,7.13,-7.33,22.11
2015,23.69,391.82,197.93,18.73,7.96,45.85,18.92,25.30,5.18,5.70,127.95,8.00,22.90
2016,30.91,300.34,150.87,18.36,7.49,48.73,17.48,24.03,5.19,5.58,49.57,0.16,23.50
2017,29.85,309.62,155.75,17.26,6.84,53.36,15.27,21.80,4.93,5.11,77.65,5.44,23.57
2018,27.94,327.27,193.77,17.24,7.75,47.09,17.05,23.85,5.47,5.67,95.17,7.65,24.26
