達麗,	6177
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,62.65,160.20,106.41,5.39,5.08,71.85,8.84,17.89,4.04,2.33,NA,NA,14.16
2001,54.99,191.85,133.88,4.44,3.96,92.17,3.86,4.61,1.57,0.55,27.04,14.30,12.18
2002,57.44,248.26,162.51,5.14,5.17,70.59,4.92,7.50,2.22,0.90,23.94,9.08,12.50
2003,56.90,198.65,134.60,4.51,4.49,81.29,3.28,6.00,1.92,0.75,15.63,8.93,12.51
2004,48.37,221.84,151.23,4.47,4.35,83.90,0.70,0.37,0.14,0.04,11.98,2.81,11.65
2005,49.19,204.44,129.50,4.43,4.10,89.02,-0.98,-2.99,-1.19,-0.34,0.00,0.00,11.29
2006,43.44,185.97,116.46,3.85,3.42,106.72,-5.74,-11.89,-5.62,-1.30,16.18,8.86,10.11
2007,63.50,176.90,33.80,3.44,0.77,474.02,0.79,1.43,1.13,0.14,-126.14,-98.75,11.58
2008,73.88,139.64,10.99,11.65,0.84,434.52,4.77,13.46,5.65,1.61,0.00,0.00,12.79
2009,76.37,124.70,17.90,17.99,0.25,1460.00,2.49,8.91,8.78,1.16,0.00,0.00,13.12
2010,73.25,143.56,4.78,165.09,0.49,744.89,8.55,31.92,14.18,4.57,0.00,0.00,15.83
2011,62.37,159.18,33.63,57.48,0.26,1403.84,5.47,16.57,17.96,2.22,55.98,77.62,14.72
2012,63.08,171.62,25.95,38.42,0.40,912.50,13.49,35.70,27.38,6.04,-32.52,-45.41,19.15
2013,77.81,132.42,5.56,12.94,0.11,3318.18,0.71,1.93,3.99,0.23,-24.00,-64.47,12.43
2014,70.16,167.15,6.08,147.37,0.30,1216.66,14.55,54.13,31.66,9.02,-13.17,-17.13,21.21
2015,68.44,190.12,25.69,97.35,0.36,1013.88,6.27,19.42,15.44,3.66,29.98,16.17,19.07
2016,74.90,175.67,12.47,40.32,0.18,2027.77,3.21,9.99,15.00,1.83,-21.07,-31.91,17.70
2017,68.40,211.29,15.30,104.32,0.34,1073.52,8.32,27.54,20.22,5.17,-5.21,-8.47,19.88
