宇環,	3276
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,48.24,71.98,66.08,2.87,NA,NA,15.14,26.19,14.01,2.44,26.21,12.51,13.23
2003,39.46,125.87,121.57,2.59,NA,NA,19.95,32.99,19.30,5.10,39.39,15.73,17.85
2004,49.42,94.33,82.40,2.76,9.61,37.98,13.82,25.18,18.91,3.82,36.68,14.73,17.27
2005,59.94,101.84,85.04,2.28,6.19,58.96,-4.32,-11.20,-8.12,-1.44,0.00,0.00,12.97
2006,62.23,100.67,93.99,2.14,11.19,32.61,-11.16,-31.43,-19.68,-3.52,22.76,10.11,9.45
2007,39.96,213.21,199.21,2.18,19.64,18.58,10.01,18.63,12.99,2.08,67.05,12.73,11.78
2008,36.05,203.07,165.78,2.22,12.49,29.22,-10.74,-18.72,-17.44,-2.01,41.28,5.30,9.82
2009,39.79,178.68,156.77,2.30,8.71,41.90,-6.27,-10.85,-10.35,-1.01,10.29,1.77,8.81
2010,41.63,196.31,177.89,3.09,14.45,25.25,-9.75,-16.90,-11.59,-1.81,16.90,2.25,9.79
2011,48.68,205.29,197.75,2.32,20.39,17.90,-3.04,-6.70,-5.27,-0.61,11.36,2.08,9.61
2012,50.25,131.23,120.60,2.07,16.67,21.89,0.21,-0.58,-0.52,-0.06,18.96,4.88,9.53
2013,51.36,141.46,135.37,2.28,17.33,21.06,0.47,0.09,0.07,0.01,22.76,6.58,9.78
2014,44.52,146.83,138.78,2.37,21.84,16.71,7.30,13.40,10.38,1.41,39.63,10.62,11.33
2015,39.78,153.45,146.74,2.11,21.13,17.27,1.68,2.57,2.44,0.29,7.17,0.61,11.23
2016,56.23,106.09,86.93,3.52,9.89,36.90,1.65,3.08,1.69,0.89,10.56,4.02,11.17
2017,56.43,112.39,90.76,4.43,9.34,39.07,3.36,7.26,3.20,0.49,16.44,5.07,10.95
2018,61.70,142.28,132.43,3.69,11.77,31.01,-1.83,-5.24,-2.93,-0.26,0.10,-0.45,10.38
