三洋紡,	1472
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,15.16,218.70,131.03,7.41,6.56,55.64,-1.19,-1.58,-1.71,-0.26,31.96,4.41,15.34
2002,19.48,186.32,88.58,9.40,6.35,57.48,3.57,4.23,3.69,0.76,28.79,4.68,16.01
2003,12.74,325.61,165.04,7.60,4.79,76.20,0.04,0.03,0.00,0.01,0.00,0.00,15.86
2004,14.07,236.36,82.73,6.85,3.89,93.83,-3.22,-3.75,-4.59,-0.62,23.27,2.65,16.31
2005,11.22,263.66,92.80,7.28,3.75,97.33,-10.04,-11.54,-14.52,-1.69,31.99,2.69,14.49
2006,8.39,357.37,113.83,8.42,4.08,89.46,-7.79,-8.66,-11.37,-1.22,-0.72,NA,13.68
2007,21.68,188.40,166.97,9.96,5.05,72.27,-12.38,-14.68,-17.23,-1.92,14.11,2.26,11.75
2008,19.23,213.48,113.80,9.73,3.59,101.67,-13.22,-20.95,-26.50,-2.37,23.09,2.20,10.10
2009,29.24,175.04,113.11,8.64,3.16,115.50,-19.95,-27.42,-35.63,-2.46,8.82,1.29,7.86
2010,39.41,153.85,104.58,10.69,7.00,52.14,-4.17,-6.58,-4.45,-0.50,8.44,2.23,7.32
2011,55.21,203.11,120.24,14.30,5.46,66.84,-15.32,-29.45,-13.34,-2.81,19.32,3.51,8.32
2012,66.42,150.96,97.78,7.44,3.29,110.94,-14.52,-38.16,-22.02,-2.75,-14.21,-4.29,6.10
2013,66.62,66.80,39.22,7.28,3.26,111.96,-7.85,-28.65,-11.99,-1.37,2.53,1.08,5.54
2014,67.71,59.65,37.89,8.98,4.68,77.99,-5.05,-18.99,-6.59,-0.89,-3.72,1.58,5.24
2015,67.12,78.93,62.04,7.24,4.36,83.71,-2.56,-11.38,-5.03,-0.50,-3.96,-1.75,5.05
2016,59.67,82.07,66.04,6.80,5.12,71.28,7.45,17.78,8.09,0.89,1.42,0.50,5.31
2017,60.46,76.20,57.64,5.17,4.89,74.64,-4.09,-12.00,-6.07,-1.08,-8.15,-2.84,8.73
