統領,	2910
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,34.82,162.13,153.33,210.18,55.47,6.58,5.65,7.46,7.08,0.94,78.90,6.73,12.59
2001,52.41,277.47,264.98,103.14,49.56,7.36,6.87,10.71,11.25,1.36,39.99,-1.46,12.77
2002,62.88,103.76,92.47,96.45,47.84,7.62,5.54,11.05,9.51,1.28,87.51,2.42,6.58
2003,59.04,36.15,33.30,124.62,46.58,7.83,7.20,16.87,10.57,1.28,23.40,14.53,7.45
2004,50.71,40.53,35.64,196.54,39.92,9.14,6.19,12.68,8.53,1.21,25.91,14.22,10.26
2005,44.48,42.23,37.16,278.67,36.41,10.02,8.11,14.69,10.67,1.56,47.29,10.89,10.94
2006,42.81,50.39,44.19,161.42,36.80,9.91,7.45,12.49,10.27,1.36,40.37,-0.71,10.85
2007,37.30,41.32,34.90,163.00,37.82,9.65,8.69,13.77,11.97,1.52,37.42,0.99,11.24
2008,34.82,26.84,19.72,245.68,33.07,11.03,7.63,11.24,10.80,1.24,26.10,-2.24,10.86
2009,43.84,51.98,42.75,325.44,34.87,10.46,4.06,6.34,6.30,0.68,45.39,-0.22,10.68
2010,38.55,29.84,24.83,381.57,43.39,8.41,4.65,7.58,7.32,0.84,30.52,6.86,11.51
2011,41.04,33.87,30.00,305.17,44.83,8.14,3.56,5.64,6.04,0.70,9.24,-2.15,13.21
2012,43.94,35.79,31.36,141.08,38.24,9.54,3.39,5.49,6.59,0.72,17.69,-1.07,13.00
2013,57.15,95.32,30.42,16.08,0.25,1460.00,2.42,4.43,15.05,0.57,-9.99,-9.98,12.67
2014,57.46,69.39,22.26,31.19,0.43,848.83,3.74,7.59,17.39,0.97,18.52,9.21,12.98
2015,60.16,83.69,22.14,22.32,0.25,1460.00,1.99,3.59,12.03,0.46,6.01,-0.38,12.60
2016,59.72,61.19,19.12,19.88,0.24,1520.83,1.09,1.63,5.49,0.21,0.50,0.41,12.90
2017,61.97,104.76,30.74,9.04,0.04,9125.00,0.88,1.16,9.21,0.15,-4.93,0.13,12.53
2018,65.88,79.09,26.42,14.49,0.12,3041.66,1.86,4.05,20.66,0.51,13.45,6.48,12.83
