福盈科,	1787
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,50.63,130.82,88.56,3.71,3.66,99.72,7.15,12.52,6.18,1.76,5.53,3.13,n/a
2003,41.22,160.35,113.84,3.54,4.11,88.80,11.14,19.69,10.44,2.69,33.47,14.75,14.80
2004,41.77,152.30,92.22,3.85,3.72,98.11,14.77,24.68,13.53,3.32,15.27,5.78,14.81
2005,46.36,195.02,114.99,4.13,2.85,128.07,9.95,17.14,10.69,2.32,31.14,5.81,14.41
2006,46.27,102.50,56.73,4.36,2.80,130.35,6.48,11.01,7.40,1.51,12.57,2.87,14.29
2007,34.55,145.57,74.04,4.30,2.66,137.21,6.02,8.95,7.22,1.40,8.04,-0.41,14.73
2008,37.18,138.42,81.40,4.53,3.01,121.26,1.67,1.82,1.64,0.26,9.31,1.18,14.16
2009,37.75,135.10,89.98,4.06,2.97,122.89,2.58,3.54,3.95,0.51,46.37,14.53,14.55
2010,24.83,308.87,232.35,4.50,4.30,84.88,6.24,8.99,9.51,1.33,50.69,5.38,15.24
2011,22.71,234.31,175.08,3.85,4.58,79.69,1.51,1.72,2.37,0.26,37.67,2.69,14.98
2012,21.69,348.54,254.65,4.00,4.32,84.49,3.50,4.21,6.08,0.63,43.10,2.47,15.10
2013,31.07,252.84,196.92,3.83,4.36,83.71,6.14,8.38,7.18,1.23,39.92,7.85,15.80
2014,31.57,283.86,216.06,3.57,4.35,83.90,7.69,10.91,8.84,1.69,23.62,0.60,15.72
2015,31.92,278.00,212.30,3.62,4.53,80.57,7.81,11.16,8.45,1.81,56.25,6.16,15.92
2016,33.77,254.64,191.67,3.71,4.77,76.51,7.65,11.13,7.54,1.87,40.80,3.91,16.09
2017,38.42,268.75,200.27,3.50,4.80,76.04,7.87,12.14,7.45,1.98,32.81,1.18,16.14
2018,43.74,191.33,139.70,3.33,4.65,78.49,5.91,9.75,5.73,1.60,29.57,4.18,16.19
