海灣,	3252
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,21.35,459.80,159.56,21.46,3.67,99.45,12.51,16.95,5.13,4.74,NA,NA,11.12
2003,31.18,387.54,101.68,25.10,4.39,83.14,26.25,36.19,7.76,4.55,5.76,1.95,14.85
2004,17.75,519.06,216.27,14.08,4.77,76.51,19.90,26.37,5.99,3.59,61.98,3.93,14.68
2005,28.85,297.68,53.45,11.81,3.75,97.33,-4.98,-6.71,-2.27,-0.80,23.60,0.00,10.90
2006,42.85,226.14,55.62,22.05,3.90,93.58,2.12,2.50,0.59,0.29,0.00,0.00,11.34
2007,65.10,154.29,74.88,11.47,4.57,79.86,-75.06,-156.97,-34.05,-9.48,0.00,0.00,3.09
2008,93.75,99.79,60.96,3.92,5.90,61.86,-77.41,-274.96,-96.82,-4.64,0.00,0.00,0.10
2009,97.85,87.59,47.07,5.75,2.68,136.19,-32.58,-735.98,-112.05,-1.21,0.00,0.00,0.05
2010,85.74,115.50,103.31,1.98,11.02,33.12,16.43,119.21,10.01,2.13,NA,NA,3.45
2011,73.60,189.20,52.76,1.03,1.68,217.26,3.80,13.92,4.73,0.80,1.36,1.32,5.73
2012,89.70,85.65,20.52,3.49,0.37,986.48,1.79,8.80,7.88,0.92,0.40,0.18,10.95
2013,88.28,76.17,14.16,15.72,0.59,618.64,1.89,0.05,0.04,0.01,20.35,0.00,11.42
2014,69.04,47.26,4.71,17.53,0.09,4055.55,1.78,6.66,6.66,0.17,0.00,0.00,50.91
2015,67.22,85.43,25.11,71.14,0.05,7300.00,8.97,24.64,234.29,14.15,0.00,0.00,65.07
2016,62.16,92.13,18.36,180.30,0.17,2147.05,0.11,-2.12,-10.92,-0.83,16.68,0.00,55.24
2017,57.95,91.46,11.36,52.90,0.18,2027.77,-0.55,-4.80,-21.50,-1.95,5.81,2.47,52.93
