東鹼,	1708
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.83,121.18,77.61,6.19,4.62,79.00,5.81,7.54,11.70,1.00,48.48,8.62,13.55
2001,30.10,115.80,73.30,6.16,5.06,72.13,1.14,0.81,1.38,0.10,0.00,0.00,12.48
2002,23.00,123.00,69.00,5.63,5.04,72.42,1.00,1.00,2.00,0.15,0.00,0.00,12.52
2003,21.00,141.00,87.00,4.90,5.35,68.22,3.00,4.00,9.00,0.52,11.00,0.00,12.82
2004,20.00,169.00,107.00,5.29,5.57,65.52,3.00,3.00,6.00,0.40,68.00,4.00,12.85
2005,16.00,193.00,118.00,6.66,5.62,64.94,5.00,6.00,10.00,0.82,27.00,1.00,13.87
2006,18.00,232.00,172.00,7.21,6.63,55.05,11.00,13.00,20.00,1.96,37.00,0.00,16.65
2007,32.00,90.00,54.00,6.75,6.42,56.85,10.00,13.00,19.00,2.31,16.00,0.00,18.74
2008,34.00,132.00,59.00,10.10,3.87,94.31,13.00,19.00,17.00,3.54,39.00,4.00,19.43
2009,29.00,126.00,83.00,8.50,3.54,103.10,5.00,8.00,10.00,1.55,67.00,8.00,21.45
2010,28.00,194.00,141.00,7.26,4.78,76.35,9.00,12.00,15.00,2.64,23.00,-1.00,21.27
2011,23.00,220.00,147.00,5.53,4.32,84.49,11.00,14.00,18.00,3.13,18.00,-3.00,21.99
2012,24.00,212.00,139.00,5.50,5.53,66.00,10.00,13.00,14.00,2.88,54.00,3.00,23.11
2013,46.02,193.99,149.44,6.31,5.69,64.14,6.39,11.14,10.81,2.62,67.47,7.50,24.05
2014,45.12,143.48,107.50,6.43,5.64,64.71,8.51,14.75,15.60,3.73,64.99,10.89,26.66
2015,44.06,128.52,90.84,6.68,5.93,61.55,5.85,9.86,10.51,2.48,70.48,8.34,26.90
2016,43.94,111.47,85.47,6.13,6.77,53.91,6.71,11.03,13.93,2.98,57.70,8.23,27.83
2017,48.07,117.58,86.92,6.27,7.43,49.12,5.68,9.05,12.69,2.44,53.03,6.18,27.41
2018,52.48,97.21,74.81,7.87,7.59,48.08,4.13,6.21,8.65,1.74,35.37,4.14,28.79
