立隆電,	2472
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,34.17,207.11,164.16,3.42,4.94,73.88,12.69,19.25,13.43,3.89,-70.80,-29.27,25.73
2001,35.51,191.66,155.63,2.85,5.27,69.25,8.72,12.46,11.73,2.53,8.50,3.19,21.60
2002,34.37,175.61,146.54,2.69,6.92,52.74,6.18,8.92,7.92,1.55,20.01,8.79,18.19
2003,34.74,186.44,158.30,2.42,7.68,47.52,3.19,4.51,3.94,0.73,-9.18,-3.62,16.43
2004,34.58,173.02,149.69,2.12,8.39,43.50,-2.62,-4.42,-4.14,-0.66,11.07,5.14,14.55
2005,29.55,188.77,166.16,1.95,10.47,34.86,1.02,1.03,1.02,0.15,-1.02,-0.37,14.86
2006,30.55,175.61,142.59,2.25,10.72,34.04,0.94,0.55,0.46,0.08,-4.82,-2.61,14.91
2007,28.51,189.01,164.91,2.43,11.95,30.54,1.25,1.11,0.83,0.17,8.27,2.44,15.23
2008,31.33,192.57,156.14,2.28,14.55,25.08,-0.96,-2.02,-1.55,-0.31,-23.38,-10.25,15.26
2009,28.24,233.63,208.32,2.52,17.25,21.15,-0.68,-1.46,-0.99,-0.22,-10.56,-3.76,14.86
2010,31.54,299.50,284.78,3.04,31.61,11.54,4.29,5.83,2.99,0.88,-1.68,-0.46,15.55
2011,32.60,243.48,222.05,2.85,43.15,8.45,7.44,10.79,5.81,1.77,-6.96,-5.11,17.18
2012,30.83,183.96,169.14,3.15,35.52,10.27,3.74,5.02,3.31,0.83,29.40,7.94,16.38
2013,43.12,150.99,111.14,2.94,4.95,73.73,6.29,10.64,7.27,2.42,30.69,8.21,18.44
2014,41.99,168.67,125.88,3.00,4.77,76.51,8.99,14.96,10.55,3.60,27.84,4.86,20.40
2015,41.48,160.97,129.14,2.85,4.64,78.66,6.35,10.22,8.22,2.83,37.16,9.79,23.01
2016,42.34,172.93,135.04,2.97,5.00,73.00,6.82,11.13,8.84,3.33,16.88,1.82,22.53
2017,44.77,154.52,120.66,2.99,5.46,66.84,9.02,15.33,10.74,3.57,4.18,-2.13,23.60
