鼎天,	3306
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,18.49,362.62,298.26,36.65,6.88,53.05,36.80,44.98,22.78,4.10,171.68,35.69,11.17
2004,27.58,294.60,216.31,15.20,5.91,61.75,5.26,6.83,3.53,0.75,NA,NA,10.93
2005,26.16,341.40,227.53,14.29,4.49,81.29,15.09,20.55,8.44,2.59,30.71,6.84,14.11
2006,18.89,228.23,185.04,13.15,4.01,91.02,0.10,0.09,0.09,0.02,45.49,6.81,21.76
2007,27.76,209.73,187.74,6.50,8.31,43.92,6.29,8.23,7.04,1.77,7.66,2.92,21.35
2008,15.83,355.76,323.69,7.62,15.35,23.77,5.47,7.05,5.32,1.36,11.31,-3.13,18.51
2009,11.81,466.08,425.20,8.37,7.28,50.13,5.23,6.04,12.40,1.30,0.00,0.00,25.26
2010,20.24,308.83,287.01,9.44,16.02,22.78,5.78,6.89,6.62,1.70,83.30,14.53,24.18
2011,23.44,287.48,268.33,5.32,15.40,23.70,5.50,7.02,6.93,1.74,31.93,2.82,29.25
2012,15.50,404.72,386.13,6.77,17.60,20.73,3.31,4.11,4.17,1.21,37.87,8.86,29.50
2013,19.57,336.61,313.57,12.23,16.50,22.12,5.56,6.76,7.21,2.02,31.67,5.89,30.46
2014,14.60,421.95,391.99,10.56,13.55,26.93,4.55,5.37,6.01,1.64,61.29,10.93,31.83
2015,16.18,425.94,389.82,11.84,11.53,31.65,3.15,3.84,4.31,1.11,41.27,3.94,27.30
2016,19.63,329.14,299.90,14.75,11.21,32.56,0.63,0.77,0.81,0.21,-10.80,-9.55,27.70
2017,16.51,371.96,337.50,11.75,10.74,33.98,-2.72,-3.33,-3.87,-0.90,87.86,24.31,26.53
