東林,	3609
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,29.07,115.75,89.07,4.83,7.00,52.14,3.95,5.38,4.46,1.19,21.21,4.45,22.45
2009,29.73,112.37,82.14,4.13,7.02,51.99,3.96,5.51,5.57,1.26,16.42,3.11,23.27
2010,36.89,119.45,97.41,6.19,11.21,32.56,5.99,8.85,5.07,2.09,6.89,-0.56,23.43
2011,29.00,156.43,127.61,4.92,8.29,44.02,3.17,4.46,3.34,1.00,17.46,0.80,24.55
2012,30.98,147.47,128.97,5.03,8.59,42.49,-5.66,-8.32,-7.79,-1.93,*****,*****,21.75
2013,38.79,172.32,130.15,6.07,3.28,111.28,0.42,0.16,0.12,0.04,6.81,2.91,22.29
2014,40.80,217.15,161.81,4.98,3.24,112.65,-1.48,-2.97,-2.41,-0.66,7.66,2.41,21.92
2015,44.77,134.09,99.73,6.21,3.25,112.30,-7.95,-14.43,-11.28,-2.95,0.00,0.00,18.94
2016,46.27,139.23,114.97,7.35,3.57,102.24,-5.49,-10.72,-7.62,-1.88,14.81,9.77,16.13
2017,40.46,154.49,124.81,7.36,3.89,93.83,2.00,2.98,2.12,0.49,10.21,5.29,16.68
