裕民,	2606
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,51.42,104.43,99.91,22.23,43.66,8.36,6.01,9.46,21.85,1.19,45.97,7.12,12.92
2001,36.95,142.48,133.24,16.62,37.21,9.80,9.81,11.64,16.68,0.80,71.39,-0.13,13.92
2002,34.42,151.52,136.12,11.97,41.55,8.78,2.49,2.59,9.49,0.36,44.25,0.21,13.96
2003,22.38,126.78,114.84,13.85,NA,NA,17.54,23.65,75.17,3.70,124.30,4.92,17.30
2004,13.29,133.97,99.75,16.82,NA,NA,43.22,52.00,149.89,9.57,188.87,1.40,21.75
2005,12.00,609.44,568.29,17.39,NA,NA,30.42,34.62,175.85,7.01,86.74,0.00,22.39
2006,16.23,104.31,100.35,14.09,NA,NA,21.09,24.40,218.22,5.64,101.32,-10.80,23.80
2007,23.98,101.46,97.54,6.52,NA,NA,32.03,40.03,406.90,10.55,35.09,0.00,28.91
2008,37.31,25.70,25.06,10.57,NA,NA,28.20,40.46,313.61,12.16,19.22,0.00,31.22
2009,42.31,16.34,15.70,12.73,NA,NA,12.76,20.61,302.70,6.60,5.47,-8.67,32.85
2010,46.72,13.29,12.91,14.48,NA,NA,13.52,23.88,339.12,7.78,3.58,-6.81,32.28
2011,51.55,11.56,11.23,9.84,NA,NA,5.40,10.00,171.31,3.18,-4.82,-9.35,31.29
2012,54.75,10.50,10.05,10.05,NA,NA,3.72,7.04,111.49,2.10,10.37,NA,28.48
2013,50.40,265.73,261.32,12.35,NA,NA,3.69,6.28,21.15,1.83,21.49,3.86,29.72
2014,55.44,216.57,212.98,14.60,NA,NA,4.17,7.74,22.79,2.43,25.21,3.04,32.97
2015,56.70,174.39,171.33,15.35,NA,NA,1.90,2.95,10.40,0.96,21.55,2.31,32.65
2016,57.75,194.73,191.77,15.94,NA,NA,-0.71,-3.37,-13.48,-1.04,15.98,1.83,29.05
2017,59.48,140.78,137.17,18.14,NA,NA,2.60,4.31,11.76,1.18,13.03,2.13,25.84
