兆利,	3548
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,39.46,216.24,209.54,2.95,25.57,14.27,20.58,37.57,16.49,10.64,-25.28,-13.17,n/a
2006,31.31,235.56,227.18,2.14,25.25,14.45,21.22,32.09,26.98,10.07,48.92,14.80,38.09
2007,30.54,219.69,206.60,2.63,31.22,11.69,16.59,23.96,22.78,8.48,17.06,2.40,39.36
2008,22.27,190.94,178.70,2.29,30.15,12.10,6.25,8.44,11.99,3.24,38.55,1.91,42.18
2009,18.60,220.45,208.33,2.06,24.75,14.74,6.07,7.62,17.64,3.16,7.41,-0.29,42.03
2010,19.33,208.24,181.28,3.12,14.69,24.84,3.58,4.41,8.78,1.83,36.75,4.04,41.09
2011,16.26,244.24,227.46,3.14,11.61,31.43,0.70,0.83,1.84,0.35,35.33,2.88,42.27
2012,21.24,209.96,198.53,2.90,19.72,18.50,4.57,5.63,9.79,2.42,16.87,3.23,43.71
2013,38.22,204.86,179.87,2.25,9.64,37.86,3.98,6.30,4.61,2.89,27.85,11.64,46.51
2014,42.85,165.96,141.57,2.58,9.87,36.98,4.12,6.85,4.50,3.38,14.61,5.70,49.71
2015,43.34,163.20,132.62,2.44,7.81,46.73,4.41,7.58,5.07,3.92,8.80,2.80,52.21
2016,39.92,178.87,152.08,3.07,9.27,39.37,7.41,12.55,6.89,7.23,34.87,17.26,57.35
2017,39.51,191.72,166.28,2.94,8.87,41.14,5.73,9.44,6.09,5.83,24.90,8.14,59.55
2018,40.17,198.31,171.07,2.80,9.47,38.54,7.35,12.16,7.78,7.44,10.99,1.73,63.20
