統振,	6170
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,68.27,136.43,70.43,7.13,5.93,61.55,9.71,20.57,3.14,2.89,NA,NA,15.48
2001,53.41,165.55,132.00,9.40,8.00,45.62,12.68,25.61,3.70,3.70,66.80,68.31,16.26
2002,57.42,226.04,153.43,7.60,12.19,29.94,2.28,17.71,5.78,5.47,3.59,2.17,17.69
2003,55.05,192.13,130.40,6.93,11.20,32.58,12.52,27.46,4.91,4.05,4.46,NA,16.37
2004,64.06,158.14,114.59,7.27,13.31,27.42,7.88,18.12,3.09,2.59,37.65,27.82,14.82
2005,65.54,121.16,79.59,5.93,9.18,39.76,6.38,16.49,3.08,2.31,*****,*****,14.71
2006,66.15,128.20,84.73,5.08,6.46,56.50,5.55,14.86,3.34,2.09,10.92,7.86,14.90
2007,62.11,143.96,107.17,5.02,7.08,51.55,5.41,13.22,3.15,1.88,0.00,0.00,15.07
2008,51.11,145.89,66.90,6.94,6.95,52.51,6.92,14.34,3.93,2.05,38.24,14.06,15.06
2009,41.36,213.72,99.55,13.80,4.96,73.58,-1.61,-3.66,-1.55,-0.48,193.51,34.83,12.43
2010,47.69,366.50,191.47,21.79,5.06,72.13,0.94,1.11,0.49,0.14,11.63,1.81,12.45
2011,41.71,141.12,74.41,36.62,5.19,70.32,5.87,9.73,4.61,1.34,62.36,19.01,15.09
2012,47.83,134.07,35.23,27.99,4.30,84.88,-0.85,-2.40,-1.11,-0.33,0.00,-3.38,13.43
2013,51.92,201.36,142.55,8.03,4.56,80.04,-4.57,-11.88,-4.17,-1.17,26.67,13.13,12.36
2014,46.56,187.89,163.36,9.05,7.99,45.68,1.38,1.71,0.66,0.34,50.46,26.94,12.70
2015,36.83,239.92,184.99,10.12,9.65,37.82,0.47,-0.02,-0.01,0.49,0.00,-1.28,13.12
2016,41.61,187.50,114.54,9.89,5.93,61.55,-1.85,-0.03,-1.62,0.16,0.00,-1.06,12.86
2017,47.17,162.60,95.87,8.63,4.10,89.02,-1.14,-0.02,-1.19,0.02,0.00,-0.62,12.68
