超豐,	2441
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,44.83,133.23,113.47,4.33,11.84,30.82,11.95,18.71,14.14,2.85,71.21,17.24,16.63
2001,41.80,195.29,173.75,3.53,11.70,31.19,5.89,7.80,7.48,1.11,74.03,12.58,14.72
2002,36.48,213.44,179.14,3.94,14.28,25.56,11.87,17.76,14.20,2.67,106.34,14.74,16.23
2003,35.63,340.96,303.26,3.83,14.30,25.52,14.63,22.07,17.88,3.46,202.69,18.71,16.93
2004,21.89,395.81,357.69,4.17,13.27,27.50,18.68,25.85,22.98,4.40,202.85,16.62,18.83
2005,19.84,321.37,294.43,3.91,12.20,29.91,20.08,25.24,24.27,4.59,135.34,13.84,19.43
2006,13.39,481.62,442.55,3.98,12.23,29.84,22.63,27.08,26.07,5.07,215.98,15.56,20.07
2007,12.56,491.95,445.37,4.40,11.08,32.94,23.03,27.52,27.08,5.07,260.70,17.14,20.30
2008,8.96,617.26,557.71,5.32,11.14,32.76,14.87,16.66,19.30,3.10,361.83,13.56,18.63
2009,16.87,306.79,263.31,5.36,9.76,37.39,12.82,14.77,17.11,2.74,93.92,7.48,19.11
2010,13.29,356.01,293.83,5.19,8.71,41.90,12.41,14.61,15.23,2.82,183.97,13.11,19.81
2011,11.63,435.74,360.03,4.77,7.35,49.65,7.27,8.31,10.34,1.60,136.38,4.65,19.45
2012,11.45,486.16,420.00,4.65,7.53,48.47,9.92,11.21,13.66,2.24,182.95,11.95,20.49
2013,14.12,422.50,376.77,4.29,8.46,43.14,11.91,13.75,17.57,2.91,202.68,16.63,21.58
2014,13.94,388.27,349.96,4.61,9.32,39.16,15.15,17.62,21.88,3.98,210.48,16.19,23.55
2015,13.03,424.97,386.76,4.14,9.49,38.46,12.59,14.56,20.71,3.47,205.59,10.85,24.18
2016,15.94,320.92,289.30,4.13,10.08,36.21,13.49,15.79,21.18,3.94,148.84,10.82,25.67
2017,14.42,311.93,275.72,4.50,10.21,35.74,14.13,16.65,20.99,4.41,185.79,11.51,27.29
