萬企,	2701
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,23.30,479.30,474.10,2674.10,NA,NA,4.10,5.40,68.50,0.83,297.00,2.80,15.74
2002,24.30,557.90,555.50,2566.00,NA,NA,3.10,4.10,53.40,0.60,266.30,2.90,14.23
2004,23.80,533.70,532.10,417.70,NA,NA,3.40,4.50,59.40,0.63,217.80,2.70,14.36
2005,13.90,674.80,673.20,397.70,NA,NA,4.50,5.60,88.70,0.88,232.10,2.20,17.63
2006,14.01,622.80,621.26,2994.49,NA,NA,6.81,7.92,171.33,1.39,196.79,1.07,18.93
2007,14.32,428.32,421.49,4495.99,NA,NA,2.70,3.15,67.08,0.55,140.97,0.77,17.62
2008,16.17,534.78,520.20,4190.51,NA,NA,2.41,2.84,53.32,0.47,113.73,0.76,16.04
2009,13.83,534.65,533.62,1204.58,NA,NA,3.39,3.98,68.23,0.66,170.07,1.45,17.55
2010,12.16,627.59,626.72,522.92,NA,NA,3.22,3.70,64.71,0.65,184.63,1.96,18.27
2011,13.49,798.25,797.37,414.63,NA,NA,2.67,3.07,45.92,0.51,192.48,2.15,15.96
2012,13.12,868.44,867.45,676.30,NA,NA,3.28,3.79,61.04,0.60,188.42,2.24,16.13
2013,13.06,925.45,924.41,6.81,NA,NA,3.08,3.54,57.32,0.56,135.87,1.25,16.24
2014,12.81,972.97,972.24,6.15,NA,NA,3.96,4.55,75.33,0.74,149.41,168.00,16.90
2015,12.74,1114.61,1113.41,6.52,NA,NA,4.36,4.99,82.64,0.83,148.92,1.36,16.95
2016,12.92,1134.00,1132.87,6.10,NA,NA,4.61,5.29,95.34,0.86,131.03,0.99,16.46
2017,12.94,1139.62,1138.76,5.89,NA,NA,5.00,5.74,108.02,0.91,129.65,0.78,16.12
2018,14.05,1017.81,1017.12,5.77,NA,NA,3.94,4.43,90.32,0.73,107.71,0.72,16.43
