沛亨,	6291
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,39.00,210.00,107.00,5.51,2.61,139.84,11.00,19.00,8.00,1.95,22.00,11.00,11.49
2003,33.00,256.00,146.00,5.30,3.25,112.30,7.00,11.00,5.00,1.20,51.00,20.00,11.79
2004,39.00,235.00,140.00,5.19,3.40,107.35,1.00,1.00,0.00,0.10,22.00,9.00,10.55
2005,35.00,269.00,194.00,6.00,3.98,91.70,15.00,23.00,10.00,2.72,68.00,25.00,13.38
2006,28.20,301.60,204.57,5.18,3.80,96.05,1.18,1.53,0.90,0.17,24.92,4.94,10.69
2007,32.11,265.50,190.98,6.25,4.02,90.79,3.72,5.26,2.90,0.58,86.08,31.65,11.28
2008,15.65,532.40,319.34,5.71,2.86,127.62,-3.01,-4.02,-2.98,-0.40,-137.32,-18.50,9.66
2009,21.65,380.79,271.80,6.25,2.37,154.00,-13.31,-16.33,-15.94,-1.46,16.22,3.11,8.20
2010,25.06,330.24,211.67,8.35,2.97,122.89,-10.83,-14.11,-10.44,-1.08,40.95,9.35,7.15
2011,40.40,215.74,136.86,6.79,2.20,165.90,-27.32,-40.67,-34.30,-2.46,-72.85,-46.46,5.01
2012,53.54,166.19,102.33,7.04,2.73,133.69,-19.82,-38.28,-19.29,-1.61,-34.91,-34.36,3.38
2013,60.04,144.60,84.01,6.21,2.65,137.73,-20.13,-48.00,-18.75,-2.69,-22.59,-24.80,4.33
2014,67.04,130.21,74.95,6.93,2.37,154.00,-13.40,-39.25,-12.46,-1.43,-14.92,-20.27,3.02
2015,79.93,115.44,65.59,6.80,2.23,163.67,-16.32,-64.84,-15.86,-1.48,-8.42,-13.86,1.55
2016,79.69,112.14,71.31,7.02,2.30,158.69,-8.24,-46.88,-8.04,-0.63,-0.12,-0.21,1.19
2017,94.24,104.38,63.03,7.28,2.26,161.50,-18.66,-150.19,-19.12,-1.80,-18.97,-41.17,0.45
2018,59.27,138.84,91.54,6.78,2.55,143.13,-27.05,-132.44,-32.06,-3.60,-30.43,-40.55,3.32
