儒鴻,	1476
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.72,120.54,50.31,11.01,5.30,68.86,7.13,12.24,3.75,1.41,32.60,12.16,13.95
2001,44.18,116.49,61.74,8.01,5.07,71.99,4.19,5.67,2.42,0.79,18.03,3.83,13.80
2002,43.98,130.05,65.20,8.33,5.91,61.75,4.58,6.92,2.65,0.98,14.88,2.91,14.09
2003,43.47,138.14,78.88,8.43,6.32,57.75,5.68,9.49,3.25,1.39,23.00,6.10,14.76
2004,51.61,140.69,81.75,8.65,7.68,47.52,8.26,15.25,3.98,2.25,5.17,0.00,15.40
2005,38.69,164.05,79.16,8.60,6.68,54.64,9.51,16.62,5.01,2.60,41.44,12.25,15.22
2006,38.55,160.36,86.69,8.14,6.32,57.75,10.22,16.09,5.86,2.33,38.07,10.43,15.28
2007,35.04,183.90,109.35,7.02,5.38,67.84,8.71,13.33,5.61,2.01,12.33,1.82,15.32
2008,34.30,156.30,83.64,7.67,5.92,61.65,4.84,6.84,2.89,1.02,54.56,14.25,14.81
2009,26.10,220.62,140.22,7.44,5.64,64.71,9.05,12.86,6.12,1.95,79.38,18.69,15.77
2010,32.28,191.19,102.97,8.85,6.62,55.13,16.30,22.83,9.04,3.83,14.57,0.46,18.25
2011,25.11,234.69,112.65,9.43,6.02,60.63,21.00,29.21,10.97,5.60,75.46,11.66,21.11
2012,23.17,282.77,170.79,9.15,5.76,63.36,24.56,32.26,13.23,7.75,85.46,11.84,27.01
2013,35.30,167.49,87.94,9.13,4.57,79.86,24.35,37.30,15.10,10.91,60.80,18.90,32.31
2014,36.50,158.98,96.33,8.32,4.85,75.25,22.05,34.15,14.41,11.51,61.97,11.48,36.31
2015,33.41,194.24,127.76,8.75,5.51,66.24,25.79,39.28,16.35,15.99,84.88,16.40,45.11
2016,24.17,281.28,206.65,7.96,5.09,71.70,19.61,27.23,14.92,13.67,93.25,7.61,56.12
2017,24.89,196.73,106.08,7.44,4.60,79.34,15.38,20.23,12.60,11.12,58.60,0.11,54.93
