興農,	1712
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,37.40,115.30,61.70,21.50,4.90,74.48,1.50,1.20,0.80,0.14,28.50,8.20,11.54
2001,33.20,132.20,61.00,18.50,5.20,70.19,3.20,4.20,2.60,0.46,21.00,4.90,11.54
2002,35.40,146.50,65.90,11.35,5.33,68.48,2.00,2.40,1.40,0.28,43.00,9.70,11.62
2003,36.00,130.90,47.70,9.60,6.20,58.87,4.60,6.50,3.40,0.78,18.10,3.50,12.01
2004,38.90,132.10,68.50,8.60,6.60,55.30,4.10,5.90,2.90,0.71,18.60,4.30,12.31
2005,39.90,136.10,78.00,7.50,6.00,60.83,1.46,1.40,0.70,0.17,18.90,3.90,12.14
2006,37.36,160.70,94.38,7.09,6.00,60.83,3.74,5.00,2.40,0.61,43.95,10.26,12.53
2007,37.26,176.69,94.53,7.54,6.46,56.50,3.58,5.15,2.29,0.65,27.73,5.90,12.60
2008,44.05,140.68,80.39,7.06,6.41,56.94,5.52,8.41,3.32,1.10,-9.99,-7.12,13.24
2009,38.58,119.89,63.47,4.34,3.92,93.11,5.05,8.06,5.51,1.07,60.80,16.27,13.41
2010,37.34,129.39,71.09,5.75,4.71,77.49,4.91,7.56,5.30,1.01,41.31,7.30,13.42
2011,45.93,100.04,53.61,5.88,5.05,72.27,4.58,7.41,4.93,1.02,16.32,2.00,14.99
2012,54.07,143.90,86.93,5.41,5.14,71.01,4.49,8.15,4.91,1.21,-7.73,-1.97,15.12
2013,64.71,151.30,71.49,8.41,4.09,89.24,3.88,9.59,2.90,1.37,18.02,5.55,14.77
2014,66.61,140.80,64.72,9.03,3.60,101.38,3.94,9.93,2.96,1.51,11.39,3.24,15.60
2015,65.37,123.11,55.03,9.61,3.44,106.10,2.89,6.83,2.03,1.03,20.55,5.98,15.34
2016,62.73,145.31,73.37,8.47,3.34,109.28,4.25,10.11,3.49,1.60,24.62,6.89,16.11
2017,56.16,135.32,70.93,8.27,3.97,91.93,4.23,9.26,3.35,1.50,42.00,12.11,15.99
