中連貨,	5604
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.10,375.95,358.94,4.36,NA,NA,5.56,8.19,13.84,1.10,140.12,2.86,13.62
2001,31.78,457.80,449.27,4.26,NA,NA,4.52,6.54,12.57,0.87,168.85,1.10,13.34
2002,31.69,420.39,414.84,4.47,NA,NA,6.39,9.24,18.60,1.26,94.71,1.69,13.81
2003,41.05,155.77,153.91,4.26,NA,NA,6.65,10.37,19.33,1.53,38.01,-0.46,15.61
2004,40.90,157.08,154.23,4.09,NA,NA,11.84,19.95,34.69,3.55,26.72,-1.01,18.86
2005,28.37,238.33,229.74,4.23,NA,NA,10.50,16.25,25.94,3.10,66.57,-7.03,21.28
2006,35.96,101.12,93.70,3.96,NA,NA,5.70,8.36,12.92,1.77,46.43,-3.11,22.61
2007,27.59,396.72,375.63,4.23,NA,NA,16.23,23.73,35.98,5.60,125.02,-0.85,24.61
2008,33.31,191.17,173.01,4.74,NA,NA,5.18,7.41,10.64,1.68,125.49,-5.74,20.65
2009,33.61,237.76,213.57,4.65,NA,NA,4.28,6.42,9.39,1.31,122.38,1.03,20.24
2010,33.05,341.79,317.86,4.98,NA,NA,6.72,10.07,14.60,2.18,139.12,2.25,23.07
2011,34.28,351.36,328.01,4.68,NA,NA,4.41,6.65,10.61,1.55,123.44,-0.09,23.51
2012,34.26,349.43,322.20,4.39,NA,NA,2.24,3.40,6.11,0.82,90.89,-0.17,24.60
2013,42.70,217.75,204.60,5.23,NA,NA,3.37,5.89,8.47,1.25,62.87,-0.03,21.26
2014,42.18,188.80,164.44,5.35,NA,NA,3.26,5.67,8.38,1.19,32.50,-2.29,20.72
2015,38.99,305.54,285.92,5.30,NA,NA,10.47,17.61,28.66,3.81,44.23,-1.82,22.49
2016,39.26,135.72,118.15,4.96,440.44,0.82,2.50,4.11,7.30,0.88,-16.27,-7.90,20.52
2017,40.47,137.09,127.69,4.53,621.06,0.58,2.39,3.92,7.52,0.79,6.03,-3.76,19.61
2018,33.34,247.67,237.64,4.85,NA,NA,12.15,19.25,41.26,4.03,-114.11,-7.79,22.24
