優盛,	4121
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,32.82,249.50,213.41,10.46,8.72,41.85,25.79,46.57,19.09,4.80,119.42,35.19,16.26
2002,26.50,328.58,287.79,10.83,7.92,46.08,19.98,27.73,19.91,4.00,53.66,9.56,16.53
2003,13.84,402.44,390.62,7.94,14.92,24.46,18.43,22.82,18.92,3.52,142.88,17.03,17.22
2004,15.56,389.26,380.13,6.40,47.79,7.63,15.90,18.55,16.44,2.95,140.01,16.40,16.59
2005,22.07,300.15,291.96,9.45,60.67,6.01,12.91,15.67,10.36,2.35,60.83,13.51,15.54
2006,13.76,508.06,494.42,9.34,53.44,6.83,4.07,4.67,3.11,0.68,174.12,17.91,14.07
2007,14.03,873.35,871.45,11.89,95.32,3.82,12.18,13.91,8.13,2.26,78.71,3.78,16.81
2008,13.79,608.49,564.70,10.55,40.15,9.09,-3.04,-3.85,-4.16,-0.59,224.30,7.08,15.02
2009,31.16,304.93,294.64,14.61,26.72,13.66,3.78,4.46,6.20,0.65,84.89,10.02,14.87
2010,28.01,198.95,190.74,17.30,45.83,7.96,7.65,10.29,12.47,1.52,96.69,15.21,15.38
2011,17.06,207.24,193.65,12.62,39.57,9.22,2.49,2.89,4.08,0.43,-35.82,-5.84,15.05
2012,18.68,261.64,248.45,12.20,35.54,10.27,2.06,2.29,3.58,0.35,-13.06,-1.26,15.33
2013,36.26,209.88,116.85,31.47,4.42,82.57,0.83,0.90,0.39,0.17,10.84,3.21,15.52
2014,40.32,238.27,126.64,24.47,3.86,94.55,0.01,-0.47,-0.20,-0.04,-20.57,-7.05,15.62
2015,45.63,238.29,144.44,22.62,3.70,98.64,-2.65,-5.30,-2.22,-0.38,14.80,5.14,15.16
2016,39.32,208.29,127.36,23.33,3.75,97.33,-0.61,-1.78,-0.77,0.27,-4.04,-1.70,15.16
2017,43.93,243.69,161.69,26.06,3.84,95.05,1.25,1.53,0.65,0.38,-13.69,-5.11,15.50
2018,41.67,245.96,153.31,26.43,3.62,100.82,0.87,0.95,0.41,0.23,3.52,0.09,15.30
