毅嘉,	2402
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,22.78,177.79,161.66,5.26,9.64,37.86,19.27,25.02,32.48,4.02,42.98,10.99,21.43
2001,37.34,243.32,214.04,4.02,6.03,60.53,8.46,11.40,23.21,1.95,63.43,10.99,18.25
2003,42.57,201.67,168.40,4.17,4.91,74.33,12.40,20.25,22.45,3.75,23.73,7.29,21.07
2004,49.51,216.09,178.61,4.75,4.98,73.29,12.03,22.37,18.77,4.44,-4.71,-3.64,22.05
2005,46.61,136.73,117.43,3.22,4.65,78.49,-2.43,-4.70,-4.56,-0.82,9.75,-0.28,16.60
2006,29.37,185.98,158.11,3.68,6.02,60.63,10.92,17.56,15.40,3.33,56.89,19.50,19.83
2007,26.09,203.31,183.39,3.65,7.00,52.14,4.46,6.16,7.01,1.16,102.48,19.18,18.22
2008,24.09,184.93,168.84,3.35,14.07,25.94,-0.27,-0.37,-0.38,-0.06,-18.95,-7.58,17.59
2009,13.01,211.86,202.98,2.77,16.68,21.88,4.23,5.21,8.21,0.95,124.86,14.76,18.78
2010,13.19,181.24,166.00,3.78,21.80,16.74,0.56,0.63,1.21,0.12,-4.95,-0.59,17.52
2011,29.23,156.62,151.94,3.05,49.10,7.43,1.15,1.42,1.76,0.26,-2.56,-0.71,18.67
2012,13.56,166.97,159.89,2.23,44.01,8.29,1.43,1.68,2.87,0.31,72.20,9.94,18.56
2013,38.21,148.09,126.85,2.94,10.56,34.56,3.74,5.77,3.83,1.11,18.77,6.36,19.82
2014,41.38,254.27,232.87,3.04,11.90,30.67,9.07,14.71,9.53,3.22,41.03,9.99,23.38
2015,38.60,300.40,274.09,2.30,10.31,35.40,0.81,0.71,0.72,0.16,51.26,4.62,21.55
2016,37.84,167.18,144.47,2.46,8.04,45.39,0.62,0.45,0.50,0.10,9.34,3.75,20.55
2017,42.68,180.25,147.79,2.71,7.43,49.12,-2.60,-4.87,-4.16,-0.97,0.00,0.00,19.15
2018,38.12,185.03,156.59,2.49,6.98,52.29,1.72,2.44,2.01,0.47,11.57,3.65,19.46
