正達,	3149
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,24.02,314.11,303.91,2.69,17.54,20.80,7.70,10.04,14.87,1.52,19.88,4.27,13.43
2008,31.25,243.20,222.20,2.24,12.84,28.42,-6.16,-8.76,-21.88,-1.08,0.00,0.00,11.82
2009,47.04,179.10,163.38,2.33,10.63,34.33,-6.06,-10.36,-24.75,-1.17,NA,NA,10.57
2010,45.47,171.91,156.09,2.75,11.86,30.77,11.68,21.14,18.49,3.07,-8.56,NA,17.01
2011,30.24,266.55,258.44,3.74,28.39,12.85,10.61,15.87,11.99,4.11,42.87,12.90,32.03
2012,25.44,251.93,217.47,3.74,14.23,25.65,5.47,7.45,7.31,2.72,9.59,-1.47,38.52
2013,49.31,134.56,123.12,4.20,7.80,46.79,-6.10,-13.48,-12.93,-4.74,29.54,7.37,33.21
2014,62.36,111.94,103.29,4.24,15.71,23.23,-10.38,-27.22,-27.47,-7.93,14.91,5.77,26.08
2015,86.28,60.58,55.57,3.72,18.03,20.24,-31.22,-118.66,-91.58,-19.10,13.48,-6.24,6.32
2016,79.44,72.19,63.44,2.83,12.29,29.69,-3.29,-31.60,-18.20,-2.66,12.21,5.43,7.40
2017,71.27,86.92,77.43,4.43,14.53,25.12,1.05,1.40,0.54,0.11,-16.31,-6.85,8.18
2018,67.74,85.17,76.62,3.59,16.85,21.66,-1.66,-7.82,-2.99,-0.64,-1.96,-0.95,7.97
