伍豐,	8076
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,30.38,225.43,112.03,30.99,4.28,85.28,31.32,50.54,14.40,9.55,62.69,24.07,17.60
2003,20.71,371.80,227.18,25.57,4.40,82.95,28.16,37.38,14.78,5.05,73.01,17.24,16.04
2004,42.16,647.90,496.30,18.44,5.18,70.46,26.49,40.55,16.51,5.76,125.11,15.94,17.12
2005,32.72,434.96,316.37,9.90,5.00,73.00,24.11,37.98,18.12,6.25,101.76,10.22,19.34
2006,34.06,439.44,353.71,6.83,6.02,60.63,39.18,58.45,27.95,12.02,51.06,7.12,27.84
2007,25.82,198.21,149.45,3.52,5.63,64.83,53.10,74.05,53.67,17.50,60.12,15.43,31.66
2008,28.58,175.86,115.16,2.99,3.49,104.58,-1.73,-2.88,-3.48,-0.56,39.98,-2.83,17.84
2009,18.17,264.74,167.33,3.64,2.93,124.57,2.47,2.96,4.21,0.50,56.65,6.29,17.45
2010,26.10,155.66,101.17,4.27,3.90,93.58,-4.70,-6.26,-7.64,-0.93,24.93,5.36,13.94
2011,30.95,137.48,98.97,2.65,3.49,104.58,1.87,2.33,3.20,0.33,3.01,1.36,14.52
2012,27.19,248.44,163.63,2.27,3.18,114.77,5.16,6.92,10.55,1.00,26.22,2.82,14.82
2013,40.55,161.45,109.35,2.43,2.30,158.69,5.34,7.66,8.46,1.27,-8.77,-7.87,17.75
2014,31.72,140.58,88.83,2.46,1.98,184.34,5.95,8.44,12.15,1.71,18.13,7.49,21.35
2015,30.33,156.31,105.29,2.76,1.92,190.10,3.31,4.15,7.17,1.00,12.45,3.32,21.04
2016,34.28,146.79,96.75,3.08,2.06,177.18,3.27,4.24,6.51,0.88,11.60,2.35,18.14
2017,38.50,137.57,91.45,3.25,1.89,193.12,2.81,3.78,5.35,0.71,9.99,2.18,16.38
2018,39.55,183.40,127.46,4.00,2.29,159.38,4.40,6.42,6.95,1.06,14.35,2.37,16.23
