台達化,	1309
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,17.58,367.61,245.65,7.34,8.39,43.50,0.75,0.93,0.80,0.13,90.00,5.88,14.61
2001,22.83,226.61,139.84,6.56,9.05,40.33,-3.08,-3.96,-3.64,-0.57,4.17,0.42,13.99
2002,34.45,323.90,247.04,6.55,11.01,33.15,0.58,0.65,0.46,0.09,8.69,0.89,14.04
2003,37.70,279.71,204.03,5.98,10.64,34.30,-1.06,-2.12,-1.28,-0.29,1.19,0.16,13.73
2004,51.64,269.29,181.14,8.23,8.76,41.66,2.90,4.81,2.13,0.67,-0.97,-0.15,14.27
2005,43.46,526.78,378.23,8.19,8.28,44.08,1.39,1.66,0.67,0.23,29.70,1.80,14.52
2006,47.07,256.04,179.97,7.09,7.61,47.96,2.06,2.69,1.24,0.40,29.11,5.73,15.07
2007,41.66,156.66,97.68,7.89,8.68,42.05,3.19,5.00,2.03,0.78,-19.06,-4.56,16.29
2008,50.11,199.20,143.80,7.02,9.27,39.37,-23.24,-43.30,-20.01,-5.53,59.05,8.34,9.73
2009,50.46,443.20,315.55,9.44,10.99,33.21,9.26,17.87,6.67,1.93,5.28,0.40,11.82
2010,44.98,375.24,281.70,10.00,12.26,29.77,7.92,14.55,4.75,1.89,67.56,6.72,14.15
2011,41.89,184.32,125.56,9.68,11.01,33.15,3.99,6.68,2.50,0.87,5.97,1.37,13.39
2012,38.83,164.06,92.56,10.71,9.53,38.30,-0.73,-1.55,-0.63,-0.19,24.29,3.97,12.41
2013,67.00,132.46,87.40,6.21,9.19,39.71,0.58,0.43,0.08,0.05,-7.52,-4.82,12.49
2014,68.43,134.42,100.76,5.70,9.26,39.41,-4.67,-16.69,-3.02,-1.93,-5.79,-3.09,10.59
2015,63.40,140.56,107.99,5.61,10.96,33.30,1.24,1.97,0.40,0.21,35.23,14.29,10.30
2016,60.14,151.09,104.27,6.92,11.78,30.98,1.81,3.58,0.74,0.37,30.15,9.93,10.31
2017,55.68,169.61,125.74,7.76,13.78,26.48,6.28,13.78,2.53,1.53,13.42,4.00,11.92
