精英,	2331
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,64.75,129.63,121.03,4.16,43.70,8.35,17.17,47.72,7.22,7.97,18.78,20.27,20.68
2001,58.85,129.95,106.05,4.79,37.23,9.80,18.98,39.39,7.67,10.60,27.96,37.89,32.27
2002,59.04,184.89,156.57,5.19,17.19,21.23,12.12,28.33,4.50,6.76,6.70,4.04,26.74
2003,50.94,168.24,159.61,4.24,19.13,19.07,2.99,5.20,1.33,1.04,3.69,0.00,19.97
2004,42.96,137.48,125.01,2.94,15.71,23.23,-2.26,-5.05,-3.67,-0.86,26.66,16.52,17.92
2005,38.81,170.20,147.60,5.11,14.29,25.54,2.15,3.49,2.19,0.71,9.13,4.26,22.56
2006,37.27,183.41,143.46,7.59,17.65,20.67,-4.32,-7.02,-2.29,0.00,23.14,8.80,17.89
2007,38.91,198.30,180.84,7.70,24.91,14.65,2.48,3.89,1.02,0.71,2.20,0.97,18.68
2008,34.64,184.83,141.20,6.61,30.56,11.94,1.15,1.45,0.46,0.27,0.33,-1.10,18.71
2009,32.23,169.44,149.25,6.50,23.11,15.79,2.51,3.69,1.50,0.69,33.42,14.07,18.75
2010,28.17,183.55,158.05,7.13,24.50,14.89,0.54,0.69,0.27,0.12,-3.50,-4.17,17.60
2011,28.44,219.28,193.53,8.18,28.06,13.00,1.50,2.00,0.73,0.36,4.46,1.36,18.64
2012,29.57,213.37,179.74,7.22,23.09,15.80,1.32,1.77,0.77,0.31,25.27,-6.59,16.22
2013,47.09,169.22,137.15,6.76,9.51,38.38,10.23,19.40,5.71,3.44,6.72,1.93,24.78
2014,50.06,158.06,117.15,6.61,8.61,42.39,3.92,7.53,2.33,2.09,1.25,-8.76,28.87
2015,44.93,172.42,142.57,6.16,8.62,42.34,3.89,7.25,2.30,2.07,45.41,10.64,25.75
2016,48.79,152.96,118.67,4.32,7.20,50.69,-3.41,-6.65,-2.93,-1.70,7.53,-1.69,21.19
2017,46.35,161.78,125.37,5.88,7.42,49.19,0.30,1.89,0.75,0.40,8.50,6.66,20.82
2018,52.46,142.64,113.13,6.18,8.33,43.81,0.10,0.19,0.07,0.04,-6.10,-10.99,19.75
