合邦,	6103
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,28.50,315.90,183.70,2.53,5.40,67.59,2.50,3.10,3.33,0.31,0.00,0.00,10.09
2001,26.50,290.30,237.40,1.35,3.70,98.64,-23.20,-32.10,-46.40,-2.79,37.20,10.00,7.30
2002,29.52,300.30,218.40,5.90,6.50,56.15,36.80,51.30,21.57,5.04,29.40,10.20,12.34
2003,14.40,583.81,479.79,8.06,8.20,44.51,28.51,34.62,21.98,5.48,187.98,28.56,19.63
2004,14.95,512.50,435.61,5.65,14.18,25.74,21.23,24.85,16.47,4.31,39.74,6.39,18.50
2005,13.45,552.67,455.72,2.49,9.36,38.99,-9.69,-11.32,-13.72,-1.58,93.34,11.19,12.59
2006,11.72,623.03,417.50,3.72,8.38,43.55,-12.80,-14.67,-11.39,-1.74,0.00,0.00,10.82
2007,24.76,313.95,182.84,2.37,4.13,88.37,-75.35,-89.66,-108.40,-6.71,61.52,13.33,4.32
2008,25.07,248.01,70.38,5.05,1.48,246.62,-74.20,-98.77,-199.43,-5.89,0.00,0.00,3.11
2009,23.77,250.14,94.63,74.90,2.85,128.07,-71.10,-94.22,-105.64,-5.73,0.00,0.00,4.74
2010,17.71,552.20,263.86,100.21,2.39,152.71,-39.48,-49.91,-59.76,-2.20,0.00,0.00,2.68
2011,26.84,316.69,186.84,46.25,2.87,127.17,-157.54,-88.39,-139.56,-1.55,0.00,0.00,1.36
2012,46.93,297.90,213.98,48.92,3.69,98.91,-53.28,-85.18,-113.24,-0.97,0.00,0.00,0.67
2013,59.75,258.29,154.61,125.04,2.32,157.32,-48.63,-98.18,-135.41,-0.54,0.00,0.00,0.33
2014,85.03,78.61,67.06,10.51,5.00,73.00,-39.08,-155.00,-84.70,-0.68,0.00,0.00,0.32
2015,72.99,116.62,112.73,37.35,92.84,3.93,2.61,4.58,0.39,0.03,0.00,0.00,1.20
2016,84.80,108.11,107.06,47.73,446.72,0.81,3.89,8.33,0.44,0.10,0.00,0.00,1.32
2017,83.23,116.42,113.43,49.00,433.31,0.84,7.58,33.29,1.60,0.53,0.00,0.00,1.85
