文曄,	3036
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,57.36,155.99,62.05,6.12,3.99,91.47,10.94,23.97,4.74,3.45,0.00,0.00,21.50
2001,45.71,221.06,132.70,5.48,4.92,74.18,9.47,16.92,3.89,3.56,0.00,0.00,24.15
2002,50.48,240.76,150.77,4.33,5.42,67.34,8.05,14.24,3.85,3.42,NA,NA,25.33
2003,58.74,200.81,112.39,4.19,4.49,81.29,6.22,12.68,3.32,3.16,NA,NA,25.65
2004,63.87,193.13,88.78,6.38,4.75,76.84,5.74,13.74,2.52,3.37,NA,NA,25.01
2005,62.05,185.95,56.15,10.83,5.55,65.76,2.46,5.08,0.64,1.07,43.91,33.24,21.06
2006,64.15,143.78,54.17,12.35,5.19,70.32,6.73,15.23,1.92,3.53,NA,NA,25.17
2007,58.33,188.64,68.10,11.80,5.22,69.92,7.93,17.58,2.48,4.73,NA,NA,27.23
2008,63.21,142.12,33.15,13.66,4.42,82.57,2.86,5.20,0.83,1.29,7.84,2.46,24.72
2009,57.91,151.25,60.64,15.71,5.50,66.36,4.07,9.39,1.31,2.41,6.66,2.38,25.78
2010,63.10,138.85,43.47,17.06,6.89,52.97,8.60,21.24,2.52,5.61,6.23,0.77,27.08
2011,61.21,157.71,58.99,16.03,6.38,57.21,7.44,18.77,2.34,5.46,NA,NA,30.27
2012,61.33,148.66,67.20,12.01,6.07,60.13,4.57,11.05,1.69,3.23,NA,NA,32.10
2013,64.55,157.76,94.13,7.77,6.37,57.29,4.25,11.36,1.49,3.86,NA,NA,36.34
2014,67.21,149.11,89.17,8.40,7.30,50.00,5.15,14.05,1.70,5.18,NA,NA,39.15
2015,64.13,153.90,94.33,6.15,6.72,54.31,4.80,12.88,1.75,4.49,NA,NA,37.81
2016,72.47,133.59,81.43,5.38,7.09,51.48,3.58,10.05,1.18,3.61,NA,NA,35.85
2017,73.28,134.13,70.34,5.92,6.55,55.72,4.34,13.63,1.33,5.26,NA,NA,36.36
2018,76.76,124.69,58.45,7.71,6.57,55.55,4.13,13.27,1.02,5.02,NA,NA,39.28
