和椿,	6215
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,69.64,123.64,81.58,3.50,4.02,90.79,12.96,38.90,7.48,6.17,10.41,15.33,18.45
2001,51.72,163.92,116.58,2.83,2.88,126.73,7.27,15.80,5.08,2.22,35.07,23.94,15.17
2002,38.70,213.31,157.17,3.12,4.21,86.69,11.52,20.17,7.91,2.68,0.00,0.00,15.23
2003,47.35,163.46,124.57,2.79,5.42,67.34,7.62,13.09,5.65,1.64,0.00,0.00,13.15
2004,59.43,134.78,89.94,3.04,5.34,68.35,12.80,27.51,10.67,3.44,0.00,0.00,13.92
2005,51.50,119.92,91.66,2.71,5.03,72.56,9.91,21.48,10.02,2.67,9.70,3.98,13.28
2006,47.08,124.20,72.42,2.73,3.09,118.12,8.46,16.07,10.19,1.90,34.22,21.17,12.99
2007,42.14,181.83,137.20,3.79,4.67,78.15,10.02,17.39,9.36,2.23,48.44,15.83,13.79
2008,41.36,146.72,100.01,2.97,4.70,77.65,4.60,7.29,5.72,0.96,59.27,18.14,12.95
2009,44.61,100.02,72.37,2.78,3.70,98.64,2.48,3.88,3.69,0.50,-25.88,-25.07,12.62
2010,53.68,174.19,98.34,3.01,3.30,110.60,6.21,11.54,8.05,1.54,-36.82,-14.73,13.99
2011,49.51,164.80,67.28,2.90,1.89,193.12,2.42,3.64,3.16,0.53,10.10,-3.78,13.18
2012,51.20,116.33,70.57,3.12,1.85,197.29,0.56,0.02,0.02,0.00,21.89,10.50,12.66
2013,45.61,258.89,136.37,3.31,1.89,193.12,1.83,2.53,1.89,0.33,47.81,12.64,13.45
2014,45.75,177.09,100.51,4.30,2.50,146.00,6.41,10.97,6.41,1.54,8.61,1.18,14.58
2015,45.23,175.37,99.92,3.42,2.27,160.79,1.65,2.19,1.48,0.31,25.62,7.01,13.77
2016,39.33,245.63,156.16,3.38,2.36,154.66,2.74,4.08,2.92,0.57,34.62,8.98,13.70
2017,45.11,249.31,144.48,3.25,2.30,158.69,3.10,4.57,3.23,0.63,-17.94,-7.97,13.78
2018,43.98,203.24,118.41,2.89,1.82,200.54,2.76,4.20,3.27,0.59,9.25,0.34,14.02
