美利達,	9914
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,40.30,122.90,78.00,3.40,5.10,71.56,5.20,7.60,5.70,1.10,1.20,4.90,16.34
2001,43.74,94.62,70.70,2.60,5.20,70.19,-3.10,-6.90,-6.40,-1.10,6.60,-0.40,14.64
2002,42.10,119.40,76.70,3.00,4.90,74.48,2.90,3.80,3.30,0.46,23.30,9.20,15.32
2003,42.10,118.00,76.20,4.60,5.70,64.03,4.00,6.40,4.70,0.90,35.00,12.80,15.69
2004,45.50,104.30,60.10,6.20,5.70,64.03,7.60,13.10,8.10,2.00,13.50,3.40,15.59
2005,39.40,121.40,83.20,6.70,6.80,53.67,10.50,17.80,10.10,2.80,42.00,12.50,17.28
2006,42.48,115.27,79.97,7.21,8.20,44.51,11.26,18.84,10.58,3.40,15.80,6.76,18.84
2007,44.38,116.12,87.12,8.20,9.72,37.55,16.88,29.56,13.23,6.18,26.55,6.95,23.00
2008,50.08,106.95,73.17,6.28,8.99,40.60,12.56,23.59,9.71,5.52,3.22,-7.14,23.83
2009,44.50,112.52,82.46,5.60,8.00,45.62,10.88,20.42,9.80,4.55,26.32,7.44,23.84
2010,46.54,105.24,75.53,7.52,9.28,39.33,11.68,21.30,9.85,5.04,24.30,13.27,23.50
2011,43.18,105.61,78.35,7.61,10.37,35.19,15.53,27.97,12.54,7.33,17.35,8.34,28.91
2012,43.20,109.03,87.21,7.34,11.67,31.27,16.91,29.66,14.72,8.17,35.31,9.48,29.93
2013,43.72,148.19,96.45,14.11,6.21,58.77,16.66,30.36,11.54,10.21,44.44,8.42,35.51
2014,42.34,158.00,107.47,14.93,6.59,55.38,16.81,29.29,12.45,11.20,50.73,9.42,40.19
2015,40.19,162.96,112.66,14.65,6.86,53.20,13.88,23.48,10.84,10.17,31.16,-0.57,42.96
2016,39.45,147.91,94.60,12.50,5.91,61.75,8.80,14.48,8.36,6.42,28.07,0.41,42.10
2017,42.32,138.00,84.04,12.99,5.73,63.69,3.86,6.35,3.57,2.67,4.67,-5.63,38.75
