富強鑫,	6603
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,39.40,130.86,77.18,1.66,1.61,226.70,1.82,1.91,2.66,0.34,21.41,7.96,n/a
2002,48.60,129.22,88.97,2.46,2.40,152.08,3.60,5.55,4.98,1.02,18.56,10.99,18.68
2003,53.95,123.42,94.52,2.12,3.10,117.74,4.36,7.85,6.07,1.42,-13.80,-12.37,18.45
2004,57.70,136.71,92.84,1.99,3.28,111.28,2.80,4.94,3.21,0.85,-24.11,-18.49,17.13
2005,52.47,126.83,89.96,1.76,2.69,135.68,0.87,0.26,0.21,0.04,17.64,9.46,15.54
2006,51.81,106.40,66.93,2.50,3.52,103.69,-1.18,-4.53,-3.46,-0.72,22.00,12.11,16.39
2007,51.11,171.51,119.48,3.42,5.06,72.13,2.46,3.89,2.46,0.66,2.77,0.77,17.49
2008,50.84,90.14,53.67,3.26,4.23,86.28,0.75,0.24,0.19,0.04,10.30,5.58,17.44
2009,51.14,88.26,56.88,2.93,2.99,122.07,0.05,0.06,0.06,0.01,17.64,10.31,16.40
2010,53.53,179.66,106.57,4.26,4.14,88.16,6.27,12.49,9.27,1.99,1.48,0.35,16.56
2011,47.87,190.52,113.17,3.96,3.61,101.10,4.50,8.37,6.95,1.36,2.11,-2.25,16.35
2012,54.72,134.15,74.83,3.22,2.61,139.84,1.31,2.16,2.24,0.33,1.76,-1.29,15.12
2013,56.97,182.11,107.74,2.73,2.04,178.92,1.54,2.72,1.82,0.44,7.82,3.15,15.43
2014,56.47,144.82,83.60,2.68,2.05,178.04,2.40,4.78,3.08,0.70,-0.01,-0.72,15.98
2015,54.29,251.09,160.98,2.42,2.05,178.04,1.28,2.03,1.40,0.20,8.50,1.26,15.44
2016,56.57,180.97,131.65,2.45,2.61,139.84,3.22,6.50,4.36,0.90,34.07,16.56,15.02
2017,54.15,181.33,132.11,2.92,3.33,109.60,4.46,9.48,5.72,1.30,28.93,13.80,15.89
2018,54.47,183.09,116.61,3.27,2.69,135.68,2.59,5.43,3.46,0.69,-9.92,-6.95,14.42
