盛達,	3027
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,19.34,328.31,267.91,6.78,6.37,57.29,19.37,25.67,21.12,3.33,62.66,10.02,25.08
2001,14.47,526.04,448.75,5.53,5.52,66.12,16.27,19.52,30.30,3.68,78.81,5.39,20.56
2002,21.32,330.23,278.23,7.92,6.66,54.80,13.94,17.06,20.77,2.96,96.23,18.57,18.58
2003,18.56,341.66,281.43,6.70,5.75,63.47,8.19,10.23,13.86,1.63,36.31,1.40,16.03
2004,19.53,261.26,221.13,7.16,8.67,42.09,8.23,10.12,10.54,1.60,34.74,-0.18,15.63
2005,26.37,191.17,174.29,5.23,10.64,34.30,5.35,6.94,7.76,1.07,46.82,7.50,15.71
2006,22.08,260.36,226.35,6.19,16.44,22.20,8.14,10.68,8.63,1.70,3.92,-2.41,16.39
2007,25.41,239.12,228.59,4.94,19.88,18.36,11.67,15.31,11.24,2.59,34.81,1.41,17.45
2008,25.69,207.59,191.57,4.20,35.00,10.42,0.58,0.78,0.63,0.13,74.93,6.43,15.51
2009,25.72,215.98,201.21,4.05,20.90,17.46,4.77,6.42,6.48,1.03,28.63,6.39,16.58
2010,30.27,262.30,225.38,5.34,15.31,23.84,0.64,0.78,0.76,0.12,6.82,-3.41,15.15
2011,28.90,129.76,110.02,6.95,10.79,33.82,0.92,1.05,1.14,0.16,42.37,12.68,15.74
2012,18.80,193.80,109.63,10.92,5.62,64.94,1.96,2.45,3.12,0.38,-41.20,-7.97,15.50
2013,33.90,204.39,170.85,8.24,3.15,115.87,1.86,2.39,3.08,0.38,0.00,-0.77,16.23
2014,33.77,215.78,182.15,7.20,3.52,103.69,1.78,2.29,3.01,0.36,8.61,2.32,16.37
2015,41.08,187.04,158.74,8.26,3.64,100.27,1.94,2.49,2.93,0.39,0.00,-0.76,16.44
2016,38.66,197.26,163.41,8.93,4.11,88.80,1.30,1.48,1.52,0.23,33.93,14.40,16.00
2017,38.87,188.74,165.19,4.97,2.60,140.38,-9.49,-16.02,-28.25,-2.31,57.35,23.55,13.08
