久正,	6167
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,20.10,365.90,201.40,6.60,3.30,110.60,10.30,12.70,9.20,1.96,5.70,1.30,17.29
2001,15.80,396.90,228.10,6.80,3.20,114.06,6.70,7.90,6.90,1.24,108.60,13.00,15.86
2002,25.94,256.35,182.75,6.37,3.64,100.27,0.18,0.06,0.01,0.01,24.46,4.44,12.44
2003,41.15,154.78,105.78,6.01,4.90,74.48,5.54,8.06,4.91,1.14,0.00,0.00,12.97
2004,68.29,134.44,73.75,6.45,3.42,106.72,1.02,1.19,0.54,0.17,2.45,1.31,13.35
2005,73.35,100.06,57.75,6.53,3.34,109.28,-5.93,-23.02,-8.83,-2.78,4.98,3.87,10.82
2006,58.40,104.64,65.98,8.02,4.85,75.25,2.49,4.49,1.49,0.55,31.87,21.50,11.16
2007,51.97,127.48,88.90,6.94,6.72,54.31,1.55,1.81,0.69,0.21,NA,NA,12.08
2008,54.99,133.32,91.61,4.98,5.83,62.60,-15.56,-35.37,-18.97,-3.56,40.88,12.68,8.32
2009,66.84,82.47,64.00,4.76,6.00,60.83,-26.54,-67.80,-43.61,-4.21,15.31,6.56,4.11
2010,67.22,64.16,48.47,7.44,13.40,27.23,-2.66,-10.58,-3.42,-0.41,19.88,8.90,3.62
2011,63.18,123.69,103.95,7.12,17.11,21.33,1.92,3.09,1.07,0.12,25.38,5.42,4.01
2012,58.97,120.46,103.42,7.89,23.84,15.31,4.94,10.68,3.97,0.45,12.32,2.44,4.33
2013,58.43,135.86,101.17,5.23,6.09,59.93,0.31,-1.54,-0.80,-0.10,-0.21,-0.05,4.34
2014,59.31,90.85,61.15,6.45,6.49,56.24,9.12,19.92,8.37,0.83,10.68,3.96,5.35
2015,56.90,126.81,86.08,5.84,5.36,68.09,3.62,6.96,3.21,0.38,17.26,4.69,5.58
2016,48.87,160.59,108.99,5.56,5.11,71.42,8.31,16.68,7.82,0.99,38.21,8.25,6.25
2017,42.68,190.94,141.36,5.92,5.78,63.14,7.02,12.18,6.13,0.81,48.95,9.23,7.01
2018,32.10,264.62,193.95,5.89,5.79,63.03,9.68,15.03,9.12,1.13,50.25,6.58,8.04
