榮群,	8034
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,24.56,316.98,210.50,2.42,1.98,184.34,-11.98,-16.61,-18.31,-1.63,11.98,3.37,9.01
2002,27.60,297.36,170.77,2.33,1.07,341.12,4.68,5.43,6.77,0.50,42.86,13.97,9.17
2003,23.84,361.93,239.97,4.31,1.61,226.70,13.02,17.12,13.99,1.75,104.29,28.40,10.93
2004,21.97,404.98,292.41,3.19,2.23,163.67,11.56,14.94,12.34,1.68,4.40,0.39,12.08
2005,27.71,491.73,385.21,2.20,1.90,192.10,8.65,11.47,12.83,1.45,46.21,7.02,12.34
2006,17.86,994.77,789.93,2.60,2.12,172.16,7.25,9.24,11.57,1.12,157.54,4.03,12.20
2007,22.28,576.65,455.12,1.65,1.47,248.29,-3.15,-4.03,-8.75,-0.46,27.67,-12.87,10.69
2008,15.81,641.80,439.73,2.43,1.38,264.49,3.23,3.92,6.08,0.43,35.69,5.05,11.61
2009,8.81,1300.30,939.02,2.07,1.03,354.36,-7.49,-8.58,-18.74,-0.95,40.88,2.60,10.61
2010,11.63,919.14,666.73,1.63,1.18,309.32,-12.77,-14.22,-31.97,-1.40,-123.54,-10.78,9.05
2011,13.26,840.74,651.68,1.73,1.00,365.00,-11.04,-12.61,-27.98,-1.07,158.01,17.81,7.96
2012,12.10,1026.73,775.81,2.76,1.09,334.86,-4.94,-5.66,-13.51,-0.44,11.80,1.06,7.58
2013,17.11,758.40,561.18,5.04,1.29,282.94,-2.51,-2.99,-5.21,-0.22,13.18,1.84,7.19
2014,15.83,864.89,667.88,4.30,1.12,325.89,-1.03,-1.31,-2.62,-0.09,30.89,3.52,7.11
2015,12.17,853.96,644.89,4.08,1.18,309.32,-2.45,-2.93,-5.97,-0.21,-82.34,-9.57,6.90
2016,9.44,969.06,738.15,2.38,0.96,380.20,-3.13,-3.58,-9.63,-0.26,-131.78,-12.37,7.35
2017,13.42,759.76,548.29,2.53,1.25,292.00,18.70,21.08,37.94,1.64,129.95,19.10,8.20
2018,13.96,723.60,508.70,2.43,1.20,304.16,10.52,12.14,18.47,1.06,43.50,6.76,9.26
