千附,	8383
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,41.77,141.89,87.98,10.50,NA,NA,16.29,31.12,15.54,3.09,13.36,8.39,15.42
2003,36.97,178.53,124.73,9.99,NA,NA,18.58,30.42,19.43,4.08,35.36,18.26,15.41
2004,39.19,177.08,107.19,3.94,NA,NA,17.57,28.39,20.13,4.01,-19.98,-18.57,15.48
2005,29.78,228.04,129.18,3.18,NA,NA,12.88,19.66,15.38,2.68,52.99,14.74,14.56
2006,41.02,177.63,71.09,3.35,NA,NA,6.04,9.58,9.46,1.58,22.20,7.53,17.48
2007,41.53,209.17,150.19,5.23,NA,NA,10.48,17.31,13.01,3.36,49.87,16.46,20.69
2008,45.60,136.07,70.05,4.54,NA,NA,3.73,6.11,4.03,1.24,0.00,0.00,19.74
2009,42.23,142.65,69.46,2.45,NA,NA,0.51,0.41,0.39,0.08,0.00,0.00,19.15
2010,30.23,209.71,123.67,3.52,NA,NA,5.36,8.12,7.12,1.71,87.88,26.86,20.90
2011,36.96,136.32,67.46,3.74,NA,NA,3.36,5.04,5.73,1.02,2.39,-2.03,20.43
2012,38.56,147.09,84.10,3.87,NA,NA,4.14,6.43,7.64,1.30,29.65,11.47,20.60
2013,40.44,136.01,49.01,6.38,NA,NA,4.77,7.52,7.63,1.63,23.42,1.08,21.99
2014,35.08,164.89,98.20,5.17,NA,NA,8.27,13.19,11.80,3.04,74.10,31.91,23.95
2015,34.47,193.06,127.67,4.98,NA,NA,9.41,14.36,13.37,3.53,38.24,9.59,25.41
2016,29.85,244.95,163.77,5.25,NA,NA,11.54,17.01,16.50,4.51,62.78,14.06,27.63
2017,30.87,198.73,128.25,5.24,NA,NA,9.92,14.22,14.84,4.02,53.89,10.75,28.94
