蔚華科,	3055
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,60.30,144.12,135.97,6.64,94.12,3.87,33.19,78.06,12.86,12.13,60.38,88.92,21.67
2001,21.62,307.27,278.95,2.97,22.78,16.02,14.99,27.75,16.95,4.75,NA,NA,18.38
2002,32.62,221.94,213.55,6.51,31.54,11.57,11.36,15.71,8.76,2.59,58.42,19.51,17.02
2003,40.43,234.53,227.67,3.95,35.86,10.17,9.39,14.81,9.06,2.46,18.07,1.23,16.90
2004,40.92,183.19,175.71,6.55,68.86,5.30,18.07,30.22,9.04,5.32,35.48,14.46,19.39
2005,50.02,162.37,154.57,3.67,38.43,9.49,11.86,21.69,9.01,3.96,24.32,7.66,19.03
2006,36.12,193.65,182.29,2.86,27.10,13.46,9.14,15.79,9.04,3.15,20.48,0.53,22.75
2007,34.62,215.00,202.92,3.91,25.90,14.09,12.48,19.14,11.63,4.05,59.42,13.70,20.80
2008,35.83,166.74,146.23,3.33,10.41,35.06,4.23,6.26,5.62,1.11,81.69,13.28,20.97
2009,35.48,187.48,173.58,3.33,7.52,48.53,4.87,7.42,7.60,1.54,62.05,20.70,21.26
2010,31.16,206.77,184.50,5.82,16.86,21.64,8.41,12.48,7.78,2.69,NA,NA,21.88
2011,26.24,194.24,149.01,5.17,8.72,41.85,2.62,3.53,3.31,0.75,36.07,NA,20.81
2012,25.05,205.93,179.23,6.41,6.64,54.96,1.85,2.35,2.85,0.49,65.84,12.30,20.81
2013,26.32,287.89,262.85,5.47,7.64,47.77,-14.83,-20.44,-18.44,-3.87,28.79,6.77,17.09
2014,28.91,275.97,263.96,6.96,13.02,28.03,8.76,12.11,8.41,2.25,54.26,16.95,19.16
2015,30.36,288.60,275.37,5.26,14.35,25.43,15.30,21.74,20.53,4.68,1.64,-4.13,22.79
2016,35.07,246.95,224.26,6.06,13.91,26.24,3.29,4.86,3.94,1.16,21.27,4.59,25.97
2017,31.46,273.30,262.32,5.50,12.53,29.13,1.02,1.49,1.46,0.40,23.56,5.35,25.84
2018,29.42,278.59,253.47,6.23,16.30,22.39,2.40,3.46,2.73,0.85,-17.89,-8.67,25.95
