沈氏,	8921
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,37.75,126.92,105.83,3.62,15.46,23.60,4.39,5.55,5.86,1.03,42.10,7.23,19.04
2001,33.38,124.31,107.68,3.31,13.95,26.16,1.54,0.54,0.68,0.10,34.94,5.60,17.52
2002,35.47,107.09,91.35,3.54,17.39,20.98,-1.38,-3.12,-3.58,-0.54,17.84,3.95,16.89
2003,41.88,108.42,89.24,3.22,14.23,25.65,0.41,0.00,0.00,0.00,2.30,0.36,16.79
2004,39.36,107.88,92.75,3.31,12.24,29.82,-1.10,-2.45,-2.18,-0.40,42.80,0.37,16.29
2005,34.48,109.44,99.14,4.40,18.29,19.95,1.76,2.43,2.02,0.40,24.12,0.01,16.38
2006,32.21,114.96,103.65,4.06,23.71,15.39,2.75,3.91,3.29,0.64,42.97,10.09,16.85
2007,29.34,120.56,107.11,3.83,21.36,17.08,3.14,4.41,3.84,0.74,31.34,5.04,16.89
2008,20.35,150.37,128.40,3.42,17.76,20.55,1.13,1.46,1.48,0.24,42.99,3.65,16.43
2009,25.11,166.27,150.19,3.67,19.24,18.97,2.88,3.73,3.46,0.62,40.46,6.54,16.85
2010,23.25,200.59,182.23,3.80,21.96,16.62,4.39,5.79,4.71,0.99,36.00,3.61,17.24
2011,21.07,241.57,213.19,3.55,14.98,24.36,4.84,6.21,5.99,1.08,55.86,4.53,17.41
2012,19.53,272.56,245.97,3.90,12.86,28.38,5.44,6.82,6.84,1.20,55.46,4.16,17.81
2013,21.82,247.73,221.22,3.98,12.31,29.65,7.54,9.71,10.15,1.58,75.22,6.37,17.82
2014,21.43,239.67,208.83,4.03,10.71,34.08,5.27,6.72,7.75,1.20,45.40,2.00,17.90
2015,18.64,306.23,275.14,4.21,11.24,32.47,3.80,4.75,5.45,0.85,40.59,1.09,17.74
2016,17.15,229.66,199.03,3.84,10.73,34.01,3.81,4.64,6.43,0.97,48.74,2.14,17.87
2017,16.91,296.05,251.91,3.89,8.68,42.05,1.28,1.54,2.34,0.27,15.67,-0.80,17.52
