東和,	1414
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,65.70,49.84,27.30,6.52,5.14,71.01,-5.52,-21.85,-18.56,-1.77,2.35,0.65,7.14
2001,70.09,39.29,21.50,7.71,6.49,56.24,-4.69,-23.01,-15.36,-1.46,2.79,0.74,5.54
2002,71.09,44.47,24.61,8.68,7.64,47.77,0.61,-5.82,-3.27,-0.31,9.83,3.08,5.18
2003,70.56,39.49,19.93,8.33,7.60,48.02,0.19,-4.91,-2.53,-0.40,7.98,2.81,8.20
2004,71.95,41.29,17.42,9.85,6.69,54.55,-0.70,-6.54,-2.83,-0.52,5.82,2.05,7.63
2005,69.40,40.86,18.36,10.43,6.17,59.15,-6.68,-26.85,-11.85,-2.01,2.46,0.82,7.32
2006,69.90,48.68,18.39,11.05,5.82,62.71,0.36,-3.64,-1.45,-0.26,-3.30,-1.10,6.97
2007,64.20,59.15,18.32,12.23,5.00,73.00,2.03,1.55,0.61,0.12,14.24,3.93,8.19
2008,66.65,47.32,15.53,15.43,5.04,72.42,-3.39,-13.87,-5.85,-1.05,-6.11,-1.61,7.01
2009,68.25,61.46,35.34,17.28,5.57,65.52,-5.28,-19.14,-8.25,-1.34,-3.21,-1.12,7.00
2010,57.16,99.75,73.97,7.15,2.07,176.32,10.05,26.23,33.30,2.07,13.82,4.75,8.77
2011,25.37,293.68,103.88,13.02,2.11,172.98,27.40,46.94,91.17,5.38,14.78,0.74,14.14
2012,26.79,249.72,120.48,43.16,2.37,154.00,2.18,2.88,6.43,0.42,35.24,1.17,14.68
2013,26.19,278.51,65.26,39.88,2.26,161.50,3.11,4.22,10.17,0.62,40.74,1.33,14.80
2014,34.46,103.15,48.31,20.65,2.42,150.82,1.08,1.43,3.49,0.21,5.59,-1.53,14.42
2015,35.64,92.88,35.99,9.83,2.06,177.18,0.33,0.23,0.66,0.03,0.00,-1.67,13.98
2016,34.89,91.30,40.13,9.07,1.95,187.17,0.09,-0.10,-0.32,-0.01,18.20,2.80,13.86
2017,30.36,135.22,61.39,8.89,1.58,231.01,2.09,2.90,11.30,0.41,0.00,-1.02,14.23
