中化,	1701
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,45.52,102.95,68.05,2.16,2.41,151.45,0.85,-1.35,-1.87,-0.19,2.82,1.10,13.50
2001,47.71,108.17,73.88,2.03,2.46,148.37,-0.32,-3.77,-5.23,-0.50,4.65,1.61,13.07
2002,50.30,97.89,70.05,2.04,2.81,129.89,-0.08,-3.18,-4.19,-0.40,4.85,1.97,12.33
2003,43.87,106.26,80.16,2.11,3.12,116.98,6.19,9.22,12.11,1.26,8.80,3.27,13.84
2004,27.92,145.50,125.35,2.05,5.05,72.27,13.66,20.15,31.33,3.01,59.16,11.10,15.92
2005,26.29,132.13,108.19,1.95,6.68,54.64,1.06,1.14,1.99,0.16,33.57,3.20,14.17
2006,26.05,136.21,108.82,2.39,6.47,56.41,4.62,5.96,9.63,0.85,47.69,5.86,14.51
2007,27.77,129.56,91.81,2.95,5.20,70.19,4.25,5.47,8.02,0.77,24.22,1.53,13.82
2008,30.45,115.55,85.30,2.30,4.13,88.37,1.38,1.56,2.40,0.21,24.88,3.70,13.51
2009,26.71,136.19,94.35,2.36,4.03,90.57,6.76,9.27,14.74,1.30,27.49,4.98,14.64
2010,31.43,90.63,59.52,2.55,3.85,94.80,5.81,8.06,13.03,1.21,19.99,1.96,15.27
2011,40.46,69.20,48.00,2.58,4.08,89.46,4.37,6.58,9.70,1.03,1.29,-3.19,16.01
2012,41.67,123.60,86.72,2.09,3.58,101.95,4.24,6.68,11.31,1.08,14.03,0.83,16.42
2013,54.04,140.91,90.68,2.99,2.61,139.84,2.60,4.88,4.65,0.81,13.91,1.70,17.04
2014,46.81,165.30,107.12,3.12,2.40,152.08,3.63,6.63,6.62,1.18,12.42,1.80,18.36
2015,44.62,181.59,113.85,3.31,2.58,141.47,3.88,6.56,6.40,1.19,24.42,3.82,18.30
2016,44.78,178.10,109.50,3.22,2.62,139.31,3.48,5.75,5.46,1.05,8.00,-0.10,18.34
2017,45.47,179.12,111.54,3.21,2.58,141.47,3.32,5.52,4.91,1.05,17.53,2.67,18.72
