系統電,	5309
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,27.65,151.68,118.51,2.78,3.60,101.38,-2.57,-5.26,-8.81,-0.56,NA,NA,10.35
2001,25.78,195.48,157.84,3.46,5.76,63.36,0.02,-1.00,-1.23,-0.10,0.26,0.06,10.37
2002,16.18,273.03,241.92,3.28,6.82,53.51,-12.36,-16.28,-20.85,-1.64,107.77,13.03,8.65
2003,20.40,241.18,218.47,4.05,11.24,32.47,-2.33,-3.05,-3.29,-0.33,NA,NA,10.16
2004,25.80,199.10,164.32,4.50,11.44,31.90,1.81,1.89,1.38,0.19,NA,NA,10.16
2005,26.68,252.65,212.20,3.59,8.20,44.51,5.65,7.04,4.98,0.78,0.01,NA,10.95
2006,20.00,331.28,277.71,3.58,8.43,43.29,-5.51,-7.66,-5.71,-0.76,90.68,16.65,9.51
2007,22.94,266.27,230.85,4.18,9.53,38.30,-5.26,-7.13,-5.58,-0.66,-6.81,NA,8.95
2008,29.28,175.89,158.20,4.11,10.04,36.35,-9.17,-12.90,-9.70,-1.08,6.23,2.17,7.72
2009,27.88,349.50,313.45,4.48,11.93,30.59,2.69,3.31,2.15,0.25,42.89,7.62,8.56
2010,9.04,650.47,576.47,5.14,13.40,27.23,2.05,2.36,1.54,0.21,-74.68,-6.55,8.87
2011,18.84,277.93,221.36,5.96,13.33,27.38,-1.67,-2.02,-1.29,-0.17,4.50,0.89,8.39
2012,35.22,303.57,261.92,4.20,10.31,35.40,0.11,-0.28,-0.21,-0.02,-28.65,-5.04,8.45
2013,55.02,100.56,68.54,3.68,4.02,90.79,-9.89,-21.27,-14.97,-1.80,0.37,-0.91,7.88
2014,57.81,107.41,85.51,3.98,4.21,86.69,-5.51,-13.57,-9.25,-1.04,-6.80,-9.88,7.23
2015,40.77,193.60,142.40,3.23,2.36,154.66,15.57,29.59,35.50,3.01,-13.74,-7.73,10.20
2016,31.44,199.01,145.57,4.49,2.95,123.72,-11.14,-18.01,-18.03,-1.43,-28.60,-10.64,8.69
2017,27.40,214.89,164.47,4.10,3.87,94.31,-9.54,-14.88,-16.80,-1.20,15.03,4.45,7.38
