永日,	4102
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,8.27,764.33,484.53,3.30,1.20,304.16,2.75,2.97,6.05,0.42,89.10,5.47,14.52
2001,15.76,382.53,241.45,2.85,1.24,294.35,4.08,4.51,9.33,0.66,95.04,6.72,14.69
2002,11.89,498.69,269.45,2.75,1.29,282.94,3.01,3.36,7.08,0.49,65.46,2.17,14.67
2003,19.06,275.03,151.41,3.87,1.54,237.01,1.40,1.54,2.72,0.22,73.32,7.72,14.25
2004,14.48,336.13,202.57,4.33,1.57,232.48,2.03,2.27,3.81,0.32,58.21,3.60,14.14
2005,8.83,685.41,327.41,3.87,1.45,251.72,3.35,3.76,6.62,0.53,98.98,2.10,14.01
2006,10.34,585.47,241.17,5.06,1.38,264.49,3.64,4.01,6.42,0.56,145.20,5.64,14.16
2007,14.20,445.31,180.31,4.61,1.28,285.15,1.30,1.45,2.40,0.20,8.78,1.37,13.83
2008,18.03,293.99,130.65,3.90,1.27,287.40,-2.95,-3.58,-5.67,-0.48,58.35,3.58,12.85
2009,18.70,296.18,201.93,4.75,2.39,152.71,13.49,16.50,17.30,2.27,174.63,14.83,14.60
2010,16.29,401.71,322.29,4.69,3.99,91.47,15.88,19.22,19.92,2.89,175.40,13.07,16.81
2011,14.67,394.67,293.44,3.66,2.77,131.76,9.78,11.54,18.13,1.93,39.07,-1.21,19.01
2012,7.30,494.06,307.38,4.07,2.59,140.92,0.43,0.45,0.81,0.08,171.15,2.05,17.29
2013,10.78,490.03,283.96,4.02,2.46,148.37,-8.76,-9.86,-22.26,-1.58,56.24,1.13,15.05
2014,14.14,340.42,184.23,4.45,2.62,139.31,-9.63,-11.01,-23.95,-1.57,0.00,0.00,13.45
2015,19.51,264.62,144.07,4.64,2.38,153.36,-4.17,-5.07,-8.71,-0.65,6.06,0.00,12.28
2016,18.05,228.83,120.51,4.03,2.48,147.17,-11.31,-14.03,-25.49,-1.61,24.42,1.71,10.71
2017,22.13,211.26,129.16,5.42,2.22,164.41,-4.42,-5.66,-7.94,-0.59,0.00,0.00,10.13
