新昕纖,	4406
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,35.41,184.62,157.91,4.00,13.42,27.19,-0.87,-2.03,-1.16,-0.24,22.66,6.10,11.40
2001,23.00,290.00,226.00,4.42,13.22,27.60,1.00,1.00,0.31,0.06,51.00,8.00,11.46
2002,21.00,306.00,225.00,5.00,11.02,33.12,-2.00,-3.00,-2.00,-0.32,43.00,5.00,11.14
2003,21.00,344.00,228.00,5.04,9.72,37.55,-7.00,-8.00,-5.00,-0.83,-33.00,-4.00,10.31
2004,18.00,482.00,319.00,6.42,9.78,37.32,-3.00,-3.00,-2.00,-0.35,59.00,4.00,9.96
2005,23.00,356.00,238.00,6.00,8.60,42.44,-7.00,-4.00,-3.00,-0.42,32.00,4.00,9.72
2006,18.87,502.55,351.66,6.21,7.85,46.49,6.48,8.12,4.84,0.82,37.12,3.17,10.52
2008,16.63,629.81,470.44,6.43,7.78,46.91,-1.60,-2.00,-1.00,-0.22,-72.57,-4.68,10.94
2009,17.89,592.77,451.03,6.85,9.20,39.67,2.51,3.00,1.77,0.33,171.24,12.57,11.32
2010,18.13,629.53,439.45,7.94,8.59,42.49,2.12,2.59,1.42,0.30,31.74,2.29,11.62
2011,18.27,649.07,416.35,8.04,7.57,48.21,3.85,4.70,2.72,0.57,39.40,2.42,12.63
2012,23.26,426.05,291.11,6.99,6.79,53.75,-2.25,-2.85,-2.05,-0.35,25.01,2.52,11.74
2013,23.69,476.70,285.10,7.19,6.35,57.48,-2.88,-3.80,-2.66,-0.43,30.25,2.53,11.17
2014,20.39,799.41,468.83,7.15,6.12,59.64,-2.33,-3.00,-2.09,-0.33,28.38,1.24,10.82
2015,19.30,881.27,575.45,6.53,6.61,55.21,0.18,0.22,0.17,0.02,70.63,2.81,11.09
2016,20.72,641.85,407.37,6.05,5.83,62.60,1.32,1.65,1.45,0.18,55.49,3.03,11.09
2017,28.72,280.36,184.31,6.56,5.77,63.25,-0.19,-0.31,-0.25,-0.03,20.02,3.00,11.10
2018,27.43,261.90,186.72,6.12,6.27,58.21,-0.31,-0.72,0.57,-0.09,-33.97,-5.76,12.75
